env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
45301,500,561.9,500,0.1901,95.0277,"{""COMPACT_128KB"": 500}",210.93262,22.314,0.0,1.475482,1
