episode,env_seed,steps,wall_clock_sec,avg_global_reward,total_global_reward,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,n_updates,compaction_loss,partition_loss,epsilon,action_distribution
1,25101,500,455.6,0.18873,94.365173,244.1111,35.472,0.137384,0,0.0,0.0,0.1,"{""NOOP"": 385, ""COMPACT_64KB"": 57, ""PARTITION_EVENT_TYPE"": 8, ""COMPACT_32KB"": 9, ""REMOVE_PARTITION"": 2, ""PARTITION_REGION"": 15, ""COMPACT_128KB"": 21, ""PARTITION_HOUR"": 3}"
2,25102,500,393.7,0.216988,108.493793,208.239,35.656,0.210825,0,0.0,0.0,0.1,"{""NOOP"": 396, ""COMPACT_64KB"": 44, ""PARTITION_HOUR"": 4, ""COMPACT_128KB"": 26, ""REMOVE_PARTITION"": 1, ""COMPACT_32KB"": 7, ""PARTITION_EVENT_TYPE"": 9, ""PARTITION_REGION"": 13}"
3,25103,500,399.3,0.219495,109.747615,209.1014,38.938,0.238813,0,0.0,0.0,0.1,"{""NOOP"": 397, ""COMPACT_64KB"": 55, ""PARTITION_HOUR"": 1, ""COMPACT_128KB"": 17, ""REMOVE_PARTITION"": 1, ""PARTITION_EVENT_TYPE"": 5, ""PARTITION_REGION"": 15, ""COMPACT_32KB"": 9}"
4,25104,500,396.7,0.19317,96.58522,213.8031,37.818,0.145115,0,0.0,0.0,0.1,"{""NOOP"": 382, ""COMPACT_64KB"": 52, ""PARTITION_EVENT_TYPE"": 8, ""COMPACT_32KB"": 18, ""REMOVE_PARTITION"": 3, ""PARTITION_HOUR"": 5, ""COMPACT_128KB"": 18, ""PARTITION_REGION"": 14}"
5,25105,500,403.1,0.217985,108.992298,218.7503,37.364,0.233309,0,0.0,0.0,0.1,"{""NOOP"": 393, ""COMPACT_64KB"": 58, ""PARTITION_EVENT_TYPE"": 6, ""COMPACT_32KB"": 6, ""PARTITION_HOUR"": 4, ""COMPACT_128KB"": 21, ""PARTITION_REGION"": 11, ""REMOVE_PARTITION"": 1}"
