episode,env_seed,steps,wall_clock_sec,avg_global_reward,total_global_reward,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,n_updates,compaction_loss,partition_loss,epsilon,action_distribution
1,25301,500,528.8,0.216011,108.005541,263.8088,36.236,0.23785,2,3.15204,0.282097,0.0,"{""NOOP"": 396, ""COMPACT_32KB"": 40, ""PARTITION_EVENT_TYPE"": 11, ""PARTITION_HOUR"": 5, ""COMPACT_64KB"": 17, ""COMPACT_128KB"": 25, ""PARTITION_REGION"": 4, ""REMOVE_PARTITION"": 2}"
2,25302,500,466.9,0.207697,103.848613,235.1389,38.418,0.220016,2,3.189901,0.054585,0.0,"{""NOOP"": 406, ""COMPACT_128KB"": 31, ""PARTITION_REGION"": 6, ""COMPACT_32KB"": 33, ""PARTITION_HOUR"": 2, ""COMPACT_64KB"": 16, ""PARTITION_EVENT_TYPE"": 4, ""REMOVE_PARTITION"": 2}"
3,25303,500,449.7,0.203421,101.710684,220.9374,37.93,0.200805,2,2.608208,0.105471,0.0,"{""NOOP"": 397, ""COMPACT_64KB"": 17, ""REMOVE_PARTITION"": 4, ""PARTITION_REGION"": 7, ""COMPACT_32KB"": 43, ""COMPACT_128KB"": 24, ""PARTITION_HOUR"": 3, ""PARTITION_EVENT_TYPE"": 5}"
4,25304,500,433.3,0.214403,107.201456,206.7064,36.94,0.228474,2,1.951224,0.084353,0.0,"{""NOOP"": 403, ""PARTITION_HOUR"": 6, ""COMPACT_32KB"": 51, ""COMPACT_64KB"": 8, ""PARTITION_EVENT_TYPE"": 7, ""COMPACT_128KB"": 18, ""REMOVE_PARTITION"": 6, ""PARTITION_REGION"": 1}"
5,25305,500,420.0,0.213296,106.64815,203.9225,39.916,0.238814,2,1.648315,0.133331,0.0,"{""NOOP"": 404, ""COMPACT_32KB"": 45, ""PARTITION_HOUR"": 3, ""COMPACT_128KB"": 19, ""PARTITION_EVENT_TYPE"": 6, ""PARTITION_REGION"": 4, ""COMPACT_64KB"": 13, ""REMOVE_PARTITION"": 6}"
