step,policy_name,action,action_name,compact_reward,partition_reward,global_reward,done,rows_ingested,ingestion_rate_rows_per_sec,latency_ms,file_count,block_utilization,total_size_kb,file_size_skew_kb,partition_strategy,steps_since_compact,steps_since_partition_change,partition_pruning_ratio,avg_pruning_ratio,query_hist_time_range,query_hist_region_filter,query_hist_sensor_lookup,query_hist_type_filter,query_hist_full_scan,next_rows_ingested,next_ingestion_rate_rows_per_sec,next_latency_ms,next_file_count,next_block_utilization,next_total_size_kb,next_file_size_skew_kb,next_partition_strategy,next_steps_since_compact,next_steps_since_partition_change,next_partition_pruning_ratio,next_avg_pruning_ratio,next_query_hist_time_range,next_query_hist_region_filter,next_query_hist_sensor_lookup,next_query_hist_type_filter,next_query_hist_full_scan
1,frozen_mlp_ppo_seed1,0,NOOP,0.021228,0.0,0.019466,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,205.3499836455267,89.36572074890137,1,0.1067657470703125,6.8330078125,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,frozen_mlp_ppo_seed1,0,NOOP,0.021036,0.0,0.019297,0,47,205.3499836455267,89.36572074890137,1,0.1067657470703125,6.8330078125,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46,183.68660798865156,89.47086334228516,2,0.1064300537109375,13.623046875,0.030383494504109463,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,frozen_mlp_ppo_seed1,0,NOOP,0.021099,0.0,0.019744,0,46,183.68660798865156,89.47086334228516,2,0.1064300537109375,13.623046875,0.030383494504109463,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48,230.33181705854895,71.50459289550781,3,0.10737101236979167,20.615234375,0.10649606970279198,0,3,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
4,frozen_mlp_ppo_seed1,0,NOOP,0.020545,0.0,0.018306,0,48,230.33181705854895,71.50459289550781,3,0.10737101236979167,20.615234375,0.10649606970279198,0,3,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,40,153.81315476556105,116.95623397827148,4,0.105224609375,26.9375,0.2881714429957768,0,4,4,0.0,0.0,0.5,0.0,0.25,0.25,0.0
5,frozen_mlp_ppo_seed1,0,NOOP,0.019952,0.0,0.017806,0,40,153.81315476556105,116.95623397827148,4,0.105224609375,26.9375,0.2881714429957768,0,4,4,0.0,0.0,0.5,0.0,0.25,0.25,0.0,36,177.26239469556805,113.56186866760254,5,0.102886962890625,32.923828125,0.41736903437863515,0,5,5,0.0,0.0,0.6,0.0,0.2,0.2,0.0
6,frozen_mlp_ppo_seed1,0,NOOP,0.019286,0.0,0.017002,0,36,177.26239469556805,113.56186866760254,5,0.102886962890625,32.923828125,0.41736903437863515,0,5,5,0.0,0.0,0.6,0.0,0.2,0.2,0.0,32,135.09381136671314,121.68145179748535,6,0.10017903645833333,38.46875,0.5653052562603093,0,6,6,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
7,frozen_mlp_ppo_seed1,0,NOOP,0.018738,0.0,0.016607,0,32,135.09381136671314,121.68145179748535,6,0.10017903645833333,38.46875,0.5653052562603093,0,6,6,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,31,158.82799217729828,115.29660224914551,7,0.09806605747767858,43.93359375,0.6279487801890741,0,7,7,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0
8,frozen_mlp_ppo_seed1,0,NOOP,0.018691,0.0,0.01727,0,31,158.82799217729828,115.29660224914551,7,0.09806605747767858,43.93359375,0.6279487801890741,0,7,7,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0,42,175.8424930875116,81.09831809997559,8,0.09845733642578125,50.41015625,0.5856663248981443,0,8,8,0.0,0.0,0.625,0.0,0.125,0.125,0.125
9,frozen_mlp_ppo_seed1,0,NOOP,0.018314,0.0,0.015811,0,42,175.8424930875116,81.09831809997559,8,0.09845733642578125,50.41015625,0.5856663248981443,0,8,8,0.0,0.0,0.625,0.0,0.125,0.125,0.125,32,145.3238094928739,136.39235496520996,9,0.09719340006510417,55.9833984375,0.5991835682076355,0,9,9,0.0,0.0,0.6666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
10,frozen_mlp_ppo_seed1,0,NOOP,0.018409,0.0,0.015912,0,32,145.3238094928739,136.39235496520996,9,0.09719340006510417,55.9833984375,0.5991835682076355,0,9,9,0.0,0.0,0.6666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,48,182.6633314370793,137.38489151000977,10,0.098297119140625,62.91015625,0.6074759516166337,0,10,10,0.0,0.0,0.7,0.0,0.1,0.1,0.1
