episode,env_seed,steps,wall_clock_sec,avg_global_reward,total_global_reward,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,n_updates,compaction_loss,partition_loss,epsilon,action_distribution
1,25101,500,529.0,0.204518,102.258938,286.287,35.854,0.193872,0,0.0,0.0,0.0,"{""NOOP"": 407, ""COMPACT_64KB"": 9, ""PARTITION_HOUR"": 4, ""COMPACT_32KB"": 32, ""COMPACT_128KB"": 33, ""REMOVE_PARTITION"": 5, ""PARTITION_EVENT_TYPE"": 4, ""PARTITION_REGION"": 6}"
2,25102,500,469.1,0.196623,98.311592,242.0433,37.956,0.179684,0,0.0,0.0,0.0,"{""NOOP"": 398, ""COMPACT_32KB"": 37, ""PARTITION_EVENT_TYPE"": 7, ""COMPACT_64KB"": 12, ""COMPACT_128KB"": 33, ""REMOVE_PARTITION"": 4, ""PARTITION_REGION"": 6, ""PARTITION_HOUR"": 3}"
3,25103,500,457.7,0.188595,94.297518,246.3944,33.342,0.138603,0,0.0,0.0,0.0,"{""NOOP"": 393, ""COMPACT_64KB"": 16, ""PARTITION_REGION"": 6, ""COMPACT_128KB"": 37, ""PARTITION_EVENT_TYPE"": 7, ""COMPACT_32KB"": 27, ""REMOVE_PARTITION"": 5, ""PARTITION_HOUR"": 9}"
4,25104,500,510.9,0.188919,94.459281,277.0358,38.418,0.156942,0,0.0,0.0,0.0,"{""NOOP"": 389, ""COMPACT_32KB"": 42, ""PARTITION_EVENT_TYPE"": 7, ""COMPACT_64KB"": 16, ""PARTITION_REGION"": 7, ""COMPACT_128KB"": 24, ""REMOVE_PARTITION"": 5, ""PARTITION_HOUR"": 10}"
5,25105,500,458.5,0.176291,88.14525,248.0977,35.658,0.094079,0,0.0,0.0,0.0,"{""NOOP"": 399, ""COMPACT_64KB"": 15, ""PARTITION_REGION"": 5, ""COMPACT_128KB"": 26, ""COMPACT_32KB"": 35, ""PARTITION_EVENT_TYPE"": 6, ""REMOVE_PARTITION"": 7, ""PARTITION_HOUR"": 7}"
