env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
45201,500,512.1,500,0.1907,95.3326,"{""COMPACT_128KB"": 500}",192.936102,21.832,0.0,1.490972,1
