env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
35101,1000,1073.8,1000,0.2435,243.4944,"{""NOOP"": 783, ""COMPACT_64KB"": 99, ""PARTITION_HOUR"": 4, ""COMPACT_32KB"": 25, ""COMPACT_128KB"": 44, ""REMOVE_PARTITION"": 1, ""PARTITION_EVENT_TYPE"": 8, ""PARTITION_REGION"": 36}",349.994056,64.134,0.275957,1.018781,1
