step,policy_name,action,action_name,compact_reward,partition_reward,global_reward,done,rows_ingested,ingestion_rate_rows_per_sec,latency_ms,file_count,block_utilization,total_size_kb,file_size_skew_kb,partition_strategy,steps_since_compact,steps_since_partition_change,partition_pruning_ratio,avg_pruning_ratio,query_hist_time_range,query_hist_region_filter,query_hist_sensor_lookup,query_hist_type_filter,query_hist_full_scan,next_rows_ingested,next_ingestion_rate_rows_per_sec,next_latency_ms,next_file_count,next_block_utilization,next_total_size_kb,next_file_size_skew_kb,next_partition_strategy,next_steps_since_compact,next_steps_since_partition_change,next_partition_pruning_ratio,next_avg_pruning_ratio,next_query_hist_time_range,next_query_hist_region_filter,next_query_hist_sensor_lookup,next_query_hist_type_filter,next_query_hist_full_scan
1,AlwaysCompact_COMPACT_32KB,1,COMPACT_32KB,-0.086689,-0.05,0.016991,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,138.5828735726741,209.57183837890625,1,0.1100311279296875,7.0419921875,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,AlwaysCompact_COMPACT_32KB,1,COMPACT_32KB,-0.071527,-0.05,0.029296,0,49,138.5828735726741,209.57183837890625,1,0.1100311279296875,7.0419921875,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,126.58037452279278,53.522348403930664,1,0.153350830078125,9.814453125,0.0,0,0,2,0.0,0.0,0.5,0.0,0.0,0.0,0.5
3,AlwaysCompact_COMPACT_32KB,1,COMPACT_32KB,-0.051553,-0.05,0.03874,0,32,126.58037452279278,53.522348403930664,1,0.153350830078125,9.814453125,0.0,0,0,2,0.0,0.0,0.5,0.0,0.0,0.0,0.5,42,166.63901470003972,137.96162605285645,1,0.210418701171875,13.466796875,0.0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
4,AlwaysCompact_COMPACT_32KB,1,COMPACT_32KB,-0.030549,-0.05,0.051433,0,42,166.63901470003972,137.96162605285645,1,0.210418701171875,13.466796875,0.0,0,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,44,206.9008778322141,108.34717750549316,1,0.2704315185546875,17.3076171875,0.0,0,0,4,0.0,0.0,0.75,0.0,0.0,0.0,0.25
5,AlwaysCompact_COMPACT_32KB,1,COMPACT_32KB,-0.013187,-0.05,0.061289,0,44,206.9008778322141,108.34717750549316,1,0.2704315185546875,17.3076171875,0.0,0,0,4,0.0,0.0,0.75,0.0,0.0,0.0,0.25,37,108.43863953183684,111.13691329956055,1,0.320037841796875,20.482421875,0.0,0,0,5,0.0,0.0,0.8,0.0,0.0,0.0,0.2
6,AlwaysCompact_COMPACT_32KB,1,COMPACT_32KB,0.006974,-0.05,0.073791,0,37,108.43863953183684,111.13691329956055,1,0.320037841796875,20.482421875,0.0,0,0,5,0.0,0.0,0.8,0.0,0.0,0.0,0.2,43,143.5246400247013,69.09441947937012,1,0.3776397705078125,24.1689453125,0.0,0,0,6,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
7,AlwaysCompact_COMPACT_32KB,1,COMPACT_32KB,-0.041275,-0.05,0.044834,0,43,143.5246400247013,69.09441947937012,1,0.3776397705078125,24.1689453125,0.0,0,0,6,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,44,233.26340589739408,128.01623344421387,2,0.2403564453125,30.765625,12.425468184248766,0,0,7,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.14285714285714285
8,AlwaysCompact_COMPACT_32KB,1,COMPACT_32KB,-0.030605,-0.05,0.05026,0,44,233.26340589739408,128.01623344421387,2,0.2403564453125,30.765625,12.425468184248766,0,0,7,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.14285714285714285,44,184.696024643567,156.8152904510498,2,0.270843505859375,34.66796875,9.666094456102824,0,0,8,0.0,0.0,0.75,0.125,0.0,0.0,0.125
9,AlwaysCompact_COMPACT_32KB,1,COMPACT_32KB,-0.022733,-0.05,0.055204,0,44,184.696024643567,156.8152904510498,2,0.270843505859375,34.66796875,9.666094456102824,0,0,8,0.0,0.0,0.75,0.125,0.0,0.0,0.125,34,184.3359366719147,137.70246505737305,2,0.2933349609375,37.546875,7.63040032432749,0,0,9,0.0,0.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111
10,AlwaysCompact_COMPACT_32KB,1,COMPACT_32KB,-0.010935,-0.05,0.062274,0,34,184.3359366719147,137.70246505737305,2,0.2933349609375,37.546875,7.63040032432749,0,0,9,0.0,0.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,50,291.812179527318,123.6259937286377,2,0.3270416259765625,41.861328125,4.579621262528499,0,0,10,0.0,0.0,0.7,0.1,0.1,0.0,0.1
11,AlwaysCompact_COMPACT_32KB,1,COMPACT_32KB,-0.002382,-0.05,0.066748,0,50,291.812179527318,123.6259937286377,2,0.3270416259765625,41.861328125,4.579621262528499,0,0,10,0.0,0.0,0.7,0.1,0.1,0.0,0.1,35,121.33487618606804,141.33477210998535,2,0.35147857666015625,44.9892578125,2.367840969422531,0,0,11,0.0,0.0,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
