env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
55301,500,557.5,500,0.1899,94.9303,"{""COMPACT_128KB"": 500}",219.131972,22.754,0.0,1.473626,1
