env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
45101,500,457.2,500,0.1994,99.6753,"{""NOOP"": 372, ""COMPACT_64KB"": 59, ""REMOVE_PARTITION"": 2, ""PARTITION_REGION"": 26, ""COMPACT_32KB"": 9, ""PARTITION_HOUR"": 5, ""COMPACT_128KB"": 20, ""PARTITION_EVENT_TYPE"": 7}",248.523358,35.03,0.161537,0.911747,1
