step,policy_name,action,action_name,compact_reward,partition_reward,global_reward,done,rows_ingested,ingestion_rate_rows_per_sec,latency_ms,file_count,block_utilization,total_size_kb,file_size_skew_kb,partition_strategy,steps_since_compact,steps_since_partition_change,partition_pruning_ratio,avg_pruning_ratio,query_hist_time_range,query_hist_region_filter,query_hist_sensor_lookup,query_hist_type_filter,query_hist_full_scan,next_rows_ingested,next_ingestion_rate_rows_per_sec,next_latency_ms,next_file_count,next_block_utilization,next_total_size_kb,next_file_size_skew_kb,next_partition_strategy,next_steps_since_compact,next_steps_since_partition_change,next_partition_pruning_ratio,next_avg_pruning_ratio,next_query_hist_time_range,next_query_hist_region_filter,next_query_hist_sensor_lookup,next_query_hist_type_filter,next_query_hist_full_scan
1,MultiAgentRL_mlp_ppo,0,NOOP,0.020819,0.0,0.019446,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,246.76150470071894,69.89121437072754,1,0.1047210693359375,6.7021484375,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,MultiAgentRL_mlp_ppo,0,NOOP,0.020752,0.0,0.019321,0,45,246.76150470071894,69.89121437072754,1,0.1047210693359375,6.7021484375,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45,184.0643949515419,74.07879829406738,2,0.105010986328125,13.44140625,0.026240290708094537,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,MultiAgentRL_mlp_ppo,0,NOOP,0.020144,0.0,0.018667,0,45,184.0643949515419,74.07879829406738,2,0.105010986328125,13.44140625,0.026240290708094537,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,216.69158559833852,77.6205062866211,3,0.10259501139322917,19.6982421875,0.2684558293424501,0,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,MultiAgentRL_mlp_ppo,0,NOOP,0.019333,0.0,0.017231,0,40,216.69158559833852,77.6205062866211,3,0.10259501139322917,19.6982421875,0.2684558293424501,0,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33,204.0109307336975,110.06855964660645,4,0.09916305541992188,25.3857421875,0.4909396221747162,0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,MultiAgentRL_mlp_ppo,0,NOOP,0.019099,0.0,0.018033,0,33,204.0109307336975,110.06855964660645,4,0.09916305541992188,25.3857421875,0.4909396221747162,0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39,231.85398591962536,59.52787399291992,5,0.0986175537109375,31.5576171875,0.4322737111725041,0,5,5,0.0,0.0,0.8,0.0,0.0,0.0,0.2
6,MultiAgentRL_mlp_ppo,0,NOOP,0.018594,0.0,0.016357,0,39,231.85398591962536,59.52787399291992,5,0.0986175537109375,31.5576171875,0.4322737111725041,0,5,5,0.0,0.0,0.8,0.0,0.0,0.0,0.2,32,193.20159550196271,119.35186386108398,6,0.09671783447265625,37.1396484375,0.48803851388382824,0,6,6,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666
7,MultiAgentRL_mlp_ppo,0,NOOP,0.018718,0.0,0.016709,0,32,193.20159550196271,119.35186386108398,6,0.09671783447265625,37.1396484375,0.48803851388382824,0,6,6,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,45,269.4263702663235,109.1916561126709,7,0.09796578543526786,43.888671875,0.4930901586686688,0,7,7,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285
8,MultiAgentRL_mlp_ppo,0,NOOP,0.018743,0.0,0.016593,0,45,269.4263702663235,109.1916561126709,7,0.09796578543526786,43.888671875,0.4930901586686688,0,7,7,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285,44,265.619311762276,117.47455596923828,8,0.09871292114257812,50.541015625,0.47612540504361944,0,8,8,0.0,0.0,0.875,0.0,0.0,0.0,0.125
9,MultiAgentRL_mlp_ppo,0,NOOP,0.018793,0.0,0.017738,0,44,265.619311762276,117.47455596923828,8,0.09871292114257812,50.541015625,0.47612540504361944,0,8,8,0.0,0.0,0.875,0.0,0.0,0.0,0.125,46,267.7228940572778,64.03923034667969,9,0.09959242078993055,57.365234375,0.47631240146668596,0,9,9,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222
10,MultiAgentRL_mlp_ppo,0,NOOP,0.018864,0.0,0.016592,0,46,267.7228940572778,64.03923034667969,9,0.09959242078993055,57.365234375,0.47631240146668596,0,9,9,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,48,257.03935898025156,126.1131763458252,10,0.1005706787109375,64.365234375,0.49077855303711293,0,10,10,0.0,0.0,0.8,0.0,0.0,0.0,0.2
11,MultiAgentRL_mlp_ppo,0,NOOP,0.018493,0.0,0.015845,0,48,257.03935898025156,126.1131763458252,10,0.1005706787109375,64.365234375,0.49077855303711293,0,10,10,0.0,0.0,0.8,0.0,0.0,0.0,0.2,32,168.41106949489625,146.15225791931152,11,0.09934165261008522,69.9365234375,0.5336989316494616,0,11,11,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.18181818181818182
12,MultiAgentRL_mlp_ppo,0,NOOP,0.018453,0.0,0.015759,0,32,168.41106949489625,146.15225791931152,11,0.09934165261008522,69.9365234375,0.5336989316494616,0,11,11,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.18181818181818182,44,230.61724655447546,149.67751502990723,12,0.0997632344563802,76.6181640625,0.5173744738869366,0,12,12,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666
13,MultiAgentRL_mlp_ppo,0,NOOP,0.01821,0.0,0.017075,0,44,230.61724655447546,149.67751502990723,12,0.0997632344563802,76.6181640625,0.5173744738869366,0,12,12,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,35,179.22756674000152,72.95465469360352,13,0.09917273888221154,82.51171875,0.513747763162701,0,13,13,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.23076923076923078
14,MultiAgentRL_mlp_ppo,0,NOOP,0.018176,0.0,0.015685,0,35,179.22756674000152,72.95465469360352,13,0.09917273888221154,82.51171875,0.513747763162701,0,13,13,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.23076923076923078,45,246.83895621878446,142.05312728881836,14,0.09962790352957589,89.2666015625,0.5054840957906637,0,14,14,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.21428571428571427
15,MultiAgentRL_mlp_ppo,0,NOOP,0.017903,0.0,0.015598,0,45,246.83895621878446,142.05312728881836,14,0.09962790352957589,89.2666015625,0.5054840957906637,0,14,14,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.21428571428571427,33,197.1114180819764,134.0005397796631,15,0.09888814290364584,94.9326171875,0.5204670400949025,0,15,15,0.0,0.0,0.8,0.0,0.0,0.0,0.2
16,MultiAgentRL_mlp_ppo,0,NOOP,0.017606,0.0,0.015499,0,33,197.1114180819764,134.0005397796631,15,0.09888814290364584,94.9326171875,0.5204670400949025,0,15,15,0.0,0.0,0.8,0.0,0.0,0.0,0.2,31,192.36283154418814,125.32663345336914,16,0.09802818298339844,100.380859375,0.5489014346936509,0,16,16,0.0,0.0,0.75,0.0,0.0,0.0625,0.1875
17,MultiAgentRL_mlp_ppo,0,NOOP,0.017502,0.0,0.01592,0,31,192.36283154418814,125.32663345336914,16,0.09802818298339844,100.380859375,0.5489014346936509,0,16,16,0.0,0.0,0.75,0.0,0.0,0.0625,0.1875,41,217.19903100236692,100.36492347717285,17,0.09813465791590073,106.7705078125,0.5322136767783752,0,17,17,0.0,0.0,0.7058823529411765,0.0,0.0,0.058823529411764705,0.23529411764705882
18,MultiAgentRL_mlp_ppo,1,COMPACT_32KB,0.425674,-0.045,0.055718,0,41,217.19903100236692,100.36492347717285,17,0.09813465791590073,106.7705078125,0.5322136767783752,0,17,17,0.0,0.0,0.7058823529411765,0.0,0.0,0.058823529411764705,0.23529411764705882,45,254.92742935403615,93.7187671661377,4,0.2899627685546875,74.23046875,4.354830142247847,0,0,18,0.0,0.0,0.7222222222222222,0.0,0.0,0.05555555555555555,0.2222222222222222
19,MultiAgentRL_mlp_ppo,0,NOOP,0.049259,0.0,0.047957,0,45,254.92742935403615,93.7187671661377,4,0.2899627685546875,74.23046875,4.354830142247847,0,0,18,0.0,0.0,0.7222222222222222,0.0,0.0,0.05555555555555555,0.2222222222222222,32,163.70291479547157,71.36392593383789,5,0.249420166015625,79.814453125,6.920002806833834,0,1,19,0.0,0.0,0.6842105263157895,0.0,0.0,0.10526315789473684,0.21052631578947367
20,MultiAgentRL_mlp_ppo,0,NOOP,0.043773,0.0,0.040949,0,32,163.70291479547157,71.36392593383789,5,0.249420166015625,79.814453125,6.920002806833834,0,1,19,0.0,0.0,0.6842105263157895,0.0,0.0,0.10526315789473684,0.21052631578947367,33,192.6303474977628,148.66161346435547,6,0.2226130167643229,85.4833984375,7.481312457944392,0,2,20,0.0,0.0,0.7,0.0,0.0,0.1,0.2
