episode,env_seed,steps,wall_clock_sec,avg_global_reward,total_global_reward,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,n_updates,compaction_loss,partition_loss,epsilon,action_distribution
1,25201,500,456.4,0.166383,83.191744,312.1147,60.564,0.224035,0,0.0,0.0,0.0,"{""NOOP"": 391, ""COMPACT_32KB"": 83, ""PARTITION_HOUR"": 9, ""COMPACT_64KB"": 6, ""PARTITION_EVENT_TYPE"": 4, ""PARTITION_REGION"": 3, ""REMOVE_PARTITION"": 4}"
2,25202,500,457.0,0.182102,91.05109,301.0449,58.744,0.26739,0,0.0,0.0,0.0,"{""NOOP"": 397, ""COMPACT_32KB"": 80, ""PARTITION_HOUR"": 8, ""COMPACT_64KB"": 6, ""PARTITION_REGION"": 3, ""COMPACT_128KB"": 2, ""PARTITION_EVENT_TYPE"": 2, ""REMOVE_PARTITION"": 2}"
3,25203,500,482.3,0.182664,91.331817,320.3826,60.236,0.277988,0,0.0,0.0,0.0,"{""NOOP"": 397, ""COMPACT_32KB"": 82, ""PARTITION_HOUR"": 7, ""COMPACT_64KB"": 5, ""PARTITION_REGION"": 3, ""COMPACT_128KB"": 2, ""PARTITION_EVENT_TYPE"": 2, ""REMOVE_PARTITION"": 2}"
4,25204,500,479.0,0.172805,86.402748,334.9111,62.53,0.258413,0,0.0,0.0,0.0,"{""NOOP"": 388, ""COMPACT_32KB"": 87, ""PARTITION_HOUR"": 8, ""COMPACT_64KB"": 4, ""PARTITION_EVENT_TYPE"": 5, ""PARTITION_REGION"": 3, ""COMPACT_128KB"": 3, ""REMOVE_PARTITION"": 2}"
5,25205,500,466.4,0.188661,94.33053,321.5433,61.998,0.299679,0,0.0,0.0,0.0,"{""NOOP"": 398, ""COMPACT_32KB"": 81, ""PARTITION_HOUR"": 7, ""COMPACT_64KB"": 4, ""PARTITION_REGION"": 3, ""COMPACT_128KB"": 2, ""PARTITION_EVENT_TYPE"": 3, ""REMOVE_PARTITION"": 2}"
