env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
11005,1000,1399.6,1000,0.2086,208.6397,"{""NOOP"": 783, ""COMPACT_64KB"": 213, ""PARTITION_HOUR"": 2, ""PARTITION_REGION"": 1, ""PARTITION_EVENT_TYPE"": 1}",560.123689,92.896,0.284638,0.718078,1
