episode,env_seed,steps,wall_clock_sec,avg_global_reward,total_global_reward,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,n_updates,compaction_loss,partition_loss,epsilon,action_distribution
1,25201,500,494.8,0.213856,106.92791,249.2967,35.18,0.21589,1,1.852035,0.216539,0.0,"{""NOOP"": 402, ""COMPACT_128KB"": 23, ""PARTITION_EVENT_TYPE"": 6, ""COMPACT_64KB"": 14, ""COMPACT_32KB"": 41, ""PARTITION_HOUR"": 6, ""REMOVE_PARTITION"": 4, ""PARTITION_REGION"": 4}"
2,25202,500,416.9,0.210041,105.020512,212.1726,35.372,0.215246,2,2.786213,0.011474,0.0,"{""NOOP"": 405, ""COMPACT_128KB"": 33, ""PARTITION_HOUR"": 5, ""COMPACT_32KB"": 36, ""COMPACT_64KB"": 10, ""PARTITION_REGION"": 3, ""PARTITION_EVENT_TYPE"": 2, ""REMOVE_PARTITION"": 6}"
3,25203,500,404.8,0.186604,93.301768,216.6225,36.858,0.140042,2,1.774704,0.106685,0.0,"{""NOOP"": 389, ""COMPACT_32KB"": 48, ""REMOVE_PARTITION"": 7, ""PARTITION_EVENT_TYPE"": 9, ""PARTITION_HOUR"": 10, ""COMPACT_64KB"": 11, ""COMPACT_128KB"": 20, ""PARTITION_REGION"": 6}"
4,25204,500,477.4,0.2108,105.399804,254.6019,38.016,0.228032,2,2.280111,0.07817,0.0,"{""NOOP"": 401, ""COMPACT_32KB"": 57, ""PARTITION_REGION"": 5, ""REMOVE_PARTITION"": 3, ""COMPACT_128KB"": 15, ""PARTITION_HOUR"": 6, ""COMPACT_64KB"": 11, ""PARTITION_EVENT_TYPE"": 2}"
5,25205,500,469.6,0.206089,103.044273,257.4586,37.05,0.195536,2,1.667457,0.0219,0.0,"{""NOOP"": 404, ""COMPACT_128KB"": 17, ""PARTITION_HOUR"": 8, ""COMPACT_32KB"": 50, ""COMPACT_64KB"": 10, ""REMOVE_PARTITION"": 5, ""PARTITION_EVENT_TYPE"": 3, ""PARTITION_REGION"": 3}"
