env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
11001,1000,1629.1,1000,0.0916,91.5826,"{""NOOP"": 963, ""COMPACT_128KB"": 10, ""COMPACT_32KB"": 13, ""COMPACT_64KB"": 14}",830.10495,121.026,0.0,0.64367,1
