env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
11005,1000,1071.8,1000,0.192,192.0405,"{""NOOP"": 753, ""COMPACT_32KB"": 41, ""PARTITION_EVENT_TYPE"": 26, ""COMPACT_64KB"": 98, ""PARTITION_REGION"": 25, ""COMPACT_128KB"": 50, ""REMOVE_PARTITION"": 4, ""PARTITION_HOUR"": 3}",335.474679,65.318,0.111442,0.981131,1
