step,policy_name,action,action_name,compact_reward,partition_reward,global_reward,done,rows_ingested,ingestion_rate_rows_per_sec,latency_ms,file_count,block_utilization,total_size_kb,file_size_skew_kb,partition_strategy,steps_since_compact,steps_since_partition_change,partition_pruning_ratio,avg_pruning_ratio,query_hist_time_range,query_hist_region_filter,query_hist_sensor_lookup,query_hist_type_filter,query_hist_full_scan,next_rows_ingested,next_ingestion_rate_rows_per_sec,next_latency_ms,next_file_count,next_block_utilization,next_total_size_kb,next_file_size_skew_kb,next_partition_strategy,next_steps_since_compact,next_steps_since_partition_change,next_partition_pruning_ratio,next_avg_pruning_ratio,next_query_hist_time_range,next_query_hist_region_filter,next_query_hist_sensor_lookup,next_query_hist_type_filter,next_query_hist_full_scan
1,MultiAgentRL_attentive_ppoclip,0,NOOP,0.020786,0.0,0.019297,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,271.4303094624853,75.69575309753418,1,0.10455322265625,6.69140625,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,MultiAgentRL_attentive_ppoclip,0,NOOP,0.020714,0.0,0.019296,0,45,271.4303094624853,75.69575309753418,1,0.10455322265625,6.69140625,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45,256.0771065506378,73.39692115783691,2,0.10482025146484375,13.4169921875,0.024168688810087074,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,MultiAgentRL_attentive_ppoclip,0,NOOP,0.02011,0.0,0.017295,0,45,256.0771065506378,73.39692115783691,2,0.10482025146484375,13.4169921875,0.024168688810087074,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,229.47029795056406,144.5326805114746,3,0.10242716471354167,19.666015625,0.26582657888156386,0,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,MultiAgentRL_attentive_ppoclip,0,NOOP,0.019304,0.0,0.017425,0,40,229.47029795056406,144.5326805114746,3,0.10242716471354167,19.666015625,0.26582657888156386,0,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33,175.9149987544674,98.93536567687988,4,0.09901809692382812,25.3486328125,0.48736005225214074,0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,MultiAgentRL_attentive_ppoclip,0,NOOP,0.019066,0.0,0.017964,0,33,175.9149987544674,98.93536567687988,4,0.09901809692382812,25.3486328125,0.48736005225214074,0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39,219.8777819447301,61.315059661865234,5,0.0984527587890625,31.5048828125,0.42975041709111844,0,5,5,0.0,0.0,0.8,0.0,0.0,0.0,0.2
6,MultiAgentRL_attentive_ppoclip,0,NOOP,0.018566,0.0,0.016433,0,39,219.8777819447301,61.315059661865234,5,0.0984527587890625,31.5048828125,0.42975041709111844,0,5,5,0.0,0.0,0.8,0.0,0.0,0.0,0.2,32,173.32170432020249,114.1195297241211,6,0.09657796223958333,37.0859375,0.4838693912712859,0,6,6,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666
7,MultiAgentRL_attentive_ppoclip,0,NOOP,0.018685,0.0,0.016594,0,32,173.32170432020249,114.1195297241211,6,0.09657796223958333,37.0859375,0.4838693912712859,0,6,6,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,45,247.93133615491925,113.30938339233398,7,0.09780011858258929,43.814453125,0.48778518327969367,0,7,7,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285
8,MultiAgentRL_attentive_ppoclip,0,NOOP,0.018707,0.0,0.016309,0,45,247.93133615491925,113.30938339233398,7,0.09780011858258929,43.814453125,0.48778518327969367,0,7,7,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285,44,276.43373955974164,129.90069389343262,8,0.09853553771972656,50.4501953125,0.4708142378383387,0,8,8,0.0,0.0,0.875,0.0,0.0,0.0,0.125
9,MultiAgentRL_attentive_ppoclip,0,NOOP,0.01876,0.0,0.017639,0,44,276.43373955974164,129.90069389343262,8,0.09853553771972656,50.4501953125,0.4708142378383387,0,8,8,0.0,0.0,0.875,0.0,0.0,0.0,0.125,46,271.1657889595833,67.28768348693848,9,0.0994228786892361,57.267578125,0.47221133587325076,0,9,9,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222
10,MultiAgentRL_attentive_ppoclip,0,NOOP,0.018832,0.0,0.016621,0,46,271.1657889595833,67.28768348693848,9,0.0994228786892361,57.267578125,0.47221133587325076,0,9,9,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,48,264.3611223818509,123.07167053222656,10,0.10041046142578125,64.2626953125,0.4880130014025201,0,10,10,0.0,0.0,0.8,0.0,0.0,0.0,0.2
