epoch,loss
1,4.369324252313497
2,3.129992974047758
3,2.6321269869804382
4,2.262949309786972
5,2.062070999826704
6,1.974491655218358
7,1.72409922127821
8,1.4439811898129327
9,1.392501551885994
10,1.364877838869484
11,1.2036832661120866
12,1.236412185947506
13,1.2815860141904987
14,1.2143721224702135
15,1.1645454390316594
16,1.071887155576628
17,1.0674276385380297
18,1.02911745954533
19,1.0083438429449285
20,1.0078245611215124
21,0.9691862381842672
22,0.90124333208921
23,0.9206095867011012
24,0.872875984378007
25,0.8000668056917434
26,0.9098872119674877
27,0.8000388330951029
28,0.8024387164611597
29,0.8816407067435128
30,0.7477206357431655
31,0.7481443047219393
32,0.7392235325307263
33,0.7896796043734161
34,0.8130457100971621
35,0.7693783922253975
36,0.7944589533976146
37,0.7539252527818388
38,0.712217420947795
39,0.7272406056409284
40,0.6876951652217884
41,0.7195043103313263
42,0.7135089013953598
43,0.6621560365037651
44,0.7362477204629353
45,0.6393099674308786
46,0.6969486316856073
47,0.6790750999079675
48,0.6695736494029358
49,0.6421190269139349
50,0.6939433206404958
51,0.6333754860168818
52,0.650980015152267
53,0.6544819547965819
54,0.6455418181662657
55,0.5319883857226494
56,0.6476179250439971
57,0.6054298801689731
58,0.5907189759653898
59,0.5546948666475258
60,0.5707480997911522
61,0.5736639222168193
62,0.5859457027281121
63,0.5653153278541808
64,0.5166126415133476
65,0.556032808231456
66,0.5344317382752743
67,0.552838728173959
68,0.5471578520931759
69,0.479440130431167
70,0.5006053108218297
71,0.5357632564038647
72,0.5114568665775717
73,0.5702137650579823
74,0.48070197050668756
75,0.5558661845873814
76,0.4513206502840835
77,0.4819238316077663
78,0.47590336712951564
79,0.5038151427799341
80,0.5039114419903074
81,0.44360309772725615
82,0.472687796138379
83,0.4588314534678143
84,0.5000849382153579
85,0.42767255391203324
86,0.45070930228245504
87,0.45202036388218403
88,0.43776864415908956
89,0.45226656432662693
90,0.4320849970135154
91,0.45012774968481795
92,0.3942168075163678
93,0.414208610295033
94,0.4416758914962791
95,0.40969376038873984
96,0.46802334038882837
97,0.4238652604280458
98,0.4038041390060466
99,0.43043437256116646
100,0.40312093569497975
101,0.37248794890331977
102,0.4148273402824998
103,0.34885544411609976
104,0.41260001069048835
105,0.3484744451921053
106,0.416490190348835
107,0.4065974826012187
108,0.35363541022703354
109,0.39955734925306574
110,0.32207979382566954
111,0.3385565650972481
112,0.3734874772288057
113,0.35828092049959365
114,0.3420208423750057
115,0.3785202133763886
116,0.3301919666689117
117,0.34868606549630665
118,0.36113006193951075
119,0.34166764321603943
120,0.3330228839981921
121,0.35246673532362494
122,0.35489427026988446
123,0.3211827713768093
124,0.320155700649686
125,0.32648762208599674
126,0.33404306575123754
127,0.327591655395773
128,0.31654044372333706
129,0.36138576915848775
130,0.3225718418288292
131,0.346516644211524
132,0.27573460503956493
133,0.2582417290505706
134,0.2942140397986359
135,0.32322004443148566
136,0.2712206882139554
137,0.30960138295587075
138,0.29052587041669353
139,0.26633810404479047
140,0.31339289344923227
141,0.2865987552367911
142,0.295499911531806
143,0.3058395047425007
144,0.2588766639985676
145,0.31385058158894585
146,0.26133921539068833
147,0.3051786112351989
148,0.2517870761815231
149,0.2660826495420948
150,0.28124664182185516
151,0.27292779356963476
152,0.2837128930592111
153,0.28147876897484675
154,0.23182190929976654
155,0.26465728316380055
156,0.251090574962068
157,0.24691678122712338
158,0.26640636094712783
159,0.23670453286482668
160,0.2508046964649111
161,0.2034233877843968
162,0.28265745642271883
163,0.2459234809693025
164,0.22693084921611814
165,0.24938142564793936
166,0.2768659651593058
167,0.27323337357814365
168,0.26652699796368884
169,0.2902715973632068
170,0.2617472632103885
171,0.25727817379128265
172,0.22791161296927198
173,0.2656726225098709
174,0.23797336962948346
175,0.22762335752308063
176,0.20512507438222516
177,0.20729593258845258
178,0.20625174313555567
179,0.2210693156194626
180,0.23810586879238943
181,0.2251250772946039
182,0.23475064624252975
183,0.18929801275003322
