env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
55101,500,500.7,500,0.1828,91.3923,"{""NOOP"": 334, ""COMPACT_32KB"": 40, ""PARTITION_REGION"": 69, ""PARTITION_HOUR"": 3, ""COMPACT_128KB"": 45, ""COMPACT_64KB"": 5, ""REMOVE_PARTITION"": 4}",288.833426,36.606,0.160095,0.963513,1
