env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
45501,500,466.5,500,0.1221,61.0654,"{""NOOP"": 426, ""COMPACT_32KB"": 42, ""PARTITION_HOUR"": 2, ""REMOVE_PARTITION"": 4, ""COMPACT_64KB"": 4, ""PARTITION_REGION"": 13, ""COMPACT_128KB"": 3, ""PARTITION_EVENT_TYPE"": 6}",343.807667,70.906,0.116005,0.509477,1
