episode,env_seed,steps,wall_clock_sec,avg_global_reward,total_global_reward,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,n_updates,compaction_loss,partition_loss,epsilon,action_distribution
1,25101,500,480.0,0.210874,105.437105,258.3916,34.262,0.216297,1,1.248541,0.206044,0.0,"{""NOOP"": 398, ""COMPACT_64KB"": 12, ""PARTITION_HOUR"": 6, ""COMPACT_32KB"": 39, ""COMPACT_128KB"": 31, ""PARTITION_EVENT_TYPE"": 4, ""REMOVE_PARTITION"": 5, ""PARTITION_REGION"": 5}"
2,25102,500,413.0,0.194624,97.311813,215.9819,33.334,0.169054,2,2.03271,0.250516,0.0,"{""NOOP"": 395, ""COMPACT_32KB"": 30, ""PARTITION_REGION"": 8, ""COMPACT_64KB"": 15, ""COMPACT_128KB"": 40, ""REMOVE_PARTITION"": 3, ""PARTITION_HOUR"": 6, ""PARTITION_EVENT_TYPE"": 3}"
3,25103,500,425.1,0.188469,94.234268,210.7644,35.384,0.154153,2,0.667872,-0.024203,0.0,"{""NOOP"": 394, ""COMPACT_32KB"": 30, ""PARTITION_REGION"": 13, ""COMPACT_64KB"": 14, ""COMPACT_128KB"": 39, ""REMOVE_PARTITION"": 6, ""PARTITION_EVENT_TYPE"": 4}"
4,25104,500,458.1,0.232523,116.261505,219.8822,36.74,0.295349,2,1.907368,0.024581,0.0,"{""NOOP"": 399, ""COMPACT_32KB"": 40, ""PARTITION_REGION"": 4, ""COMPACT_64KB"": 20, ""PARTITION_HOUR"": 4, ""COMPACT_128KB"": 26, ""PARTITION_EVENT_TYPE"": 7}"
5,25105,500,453.6,0.212781,106.390429,229.7812,33.908,0.207931,2,2.066176,0.04786,0.0,"{""NOOP"": 404, ""COMPACT_32KB"": 25, ""PARTITION_HOUR"": 8, ""COMPACT_128KB"": 30, ""COMPACT_64KB"": 21, ""PARTITION_REGION"": 7, ""REMOVE_PARTITION"": 1, ""PARTITION_EVENT_TYPE"": 4}"
