episode,env_seed,steps,wall_clock_sec,avg_global_reward,total_global_reward,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,n_updates,compaction_loss,partition_loss,epsilon,action_distribution
1,25201,500,466.8,0.198107,99.053388,248.3272,38.412,0.162931,1,2.114594,0.0,0.066,"{""NOOP"": 388, ""COMPACT_64KB"": 48, ""PARTITION_EVENT_TYPE"": 14, ""COMPACT_128KB"": 20, ""COMPACT_32KB"": 16, ""REMOVE_PARTITION"": 5, ""PARTITION_HOUR"": 5, ""PARTITION_REGION"": 4}"
2,25202,500,372.8,0.230748,115.374096,204.3626,34.576,0.259427,1,2.080982,0.0,0.032,"{""NOOP"": 401, ""COMPACT_128KB"": 23, ""PARTITION_HOUR"": 2, ""COMPACT_32KB"": 10, ""COMPACT_64KB"": 51, ""PARTITION_EVENT_TYPE"": 7, ""REMOVE_PARTITION"": 3, ""PARTITION_REGION"": 3}"
3,25203,500,367.2,0.191694,95.847213,197.7661,36.874,0.136297,1,0.534646,85.104622,0.02,"{""NOOP"": 388, ""COMPACT_128KB"": 24, ""PARTITION_EVENT_TYPE"": 13, ""COMPACT_32KB"": 9, ""REMOVE_PARTITION"": 6, ""COMPACT_64KB"": 55, ""PARTITION_HOUR"": 2, ""PARTITION_REGION"": 3}"
4,25204,500,383.2,0.212974,106.487025,211.1969,37.506,0.2054,1,3.629586,47.27623,0.02,"{""NOOP"": 385, ""COMPACT_128KB"": 24, ""PARTITION_EVENT_TYPE"": 14, ""COMPACT_32KB"": 9, ""PARTITION_HOUR"": 2, ""COMPACT_64KB"": 54, ""PARTITION_REGION"": 4, ""REMOVE_PARTITION"": 8}"
5,25205,500,427.2,0.212391,106.195699,219.8144,37.496,0.207709,1,0.773991,49.15258,0.02,"{""NOOP"": 390, ""COMPACT_64KB"": 55, ""PARTITION_EVENT_TYPE"": 10, ""COMPACT_32KB"": 8, ""PARTITION_HOUR"": 7, ""COMPACT_128KB"": 24, ""PARTITION_REGION"": 4, ""REMOVE_PARTITION"": 2}"
