episode,env_seed,steps,wall_clock_sec,avg_global_reward,total_global_reward,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,n_updates,compaction_loss,partition_loss,epsilon,action_distribution
1,25501,500,500.5,0.162948,81.474112,276.1682,36.064,0.068728,2,2.842208,0.187657,0.0,"{""NOOP"": 393, ""COMPACT_32KB"": 41, ""PARTITION_REGION"": 5, ""COMPACT_64KB"": 14, ""REMOVE_PARTITION"": 11, ""COMPACT_128KB"": 26, ""PARTITION_HOUR"": 6, ""PARTITION_EVENT_TYPE"": 4}"
2,25502,500,452.1,0.203289,101.64474,241.8453,38.602,0.208257,2,3.298523,-0.007536,0.0,"{""NOOP"": 407, ""COMPACT_128KB"": 17, ""PARTITION_HOUR"": 5, ""COMPACT_64KB"": 30, ""COMPACT_32KB"": 26, ""REMOVE_PARTITION"": 9, ""PARTITION_REGION"": 4, ""PARTITION_EVENT_TYPE"": 2}"
3,25503,500,431.1,0.186174,93.087111,212.1105,33.856,0.13834,2,2.15968,0.02332,0.0,"{""NOOP"": 394, ""COMPACT_32KB"": 27, ""REMOVE_PARTITION"": 9, ""PARTITION_EVENT_TYPE"": 8, ""COMPACT_128KB"": 28, ""PARTITION_REGION"": 2, ""COMPACT_64KB"": 22, ""PARTITION_HOUR"": 10}"
4,25504,500,440.5,0.204017,102.008529,241.9135,34.072,0.176171,2,2.209395,0.195448,0.0,"{""NOOP"": 399, ""COMPACT_32KB"": 24, ""PARTITION_HOUR"": 26, ""COMPACT_64KB"": 18, ""COMPACT_128KB"": 23, ""PARTITION_EVENT_TYPE"": 2, ""REMOVE_PARTITION"": 7, ""PARTITION_REGION"": 1}"
5,25505,500,437.6,0.211257,105.628649,225.763,34.056,0.207884,2,1.860487,0.203758,0.0,"{""NOOP"": 394, ""COMPACT_128KB"": 28, ""PARTITION_HOUR"": 28, ""COMPACT_32KB"": 30, ""COMPACT_64KB"": 10, ""REMOVE_PARTITION"": 4, ""PARTITION_REGION"": 4, ""PARTITION_EVENT_TYPE"": 2}"
