step,policy_name,action,action_name,compact_reward,partition_reward,global_reward,done,rows_ingested,ingestion_rate_rows_per_sec,latency_ms,file_count,block_utilization,total_size_kb,file_size_skew_kb,partition_strategy,steps_since_compact,steps_since_partition_change,partition_pruning_ratio,avg_pruning_ratio,query_hist_time_range,query_hist_region_filter,query_hist_sensor_lookup,query_hist_type_filter,query_hist_full_scan,next_rows_ingested,next_ingestion_rate_rows_per_sec,next_latency_ms,next_file_count,next_block_utilization,next_total_size_kb,next_file_size_skew_kb,next_partition_strategy,next_steps_since_compact,next_steps_since_partition_change,next_partition_pruning_ratio,next_avg_pruning_ratio,next_query_hist_time_range,next_query_hist_region_filter,next_query_hist_sensor_lookup,next_query_hist_type_filter,next_query_hist_full_scan
1,frozen_ddqn_seed5,0,NOOP,0.021469,0.0,0.020793,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,277.66518865745303,35.054683685302734,1,0.10797119140625,6.91015625,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,frozen_ddqn_seed5,0,NOOP,0.020783,0.0,0.01979,0,47,277.66518865745303,35.054683685302734,1,0.10797119140625,6.91015625,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43,253.2792270531401,52.120208740234375,2,0.10516357421875,13.4609375,0.2541164994889155,0,2,2,0.0,0.0,0.0,0.5,0.0,0.0,0.5
3,frozen_ddqn_seed5,0,NOOP,0.021029,0.0,0.020165,0,43,253.2792270531401,52.120208740234375,2,0.10516357421875,13.4609375,0.2541164994889155,0,2,2,0.0,0.0,0.0,0.5,0.0,0.0,0.5,49,289.6361609565054,46.94080352783203,3,0.10702006022135417,20.5478515625,0.27320081367129484,0,3,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
4,frozen_ddqn_seed5,0,NOOP,0.02046,0.0,0.018892,0,49,289.6361609565054,46.94080352783203,3,0.10702006022135417,20.5478515625,0.27320081367129484,0,3,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,40,228.92142107654584,83.40764045715332,4,0.10480117797851562,26.8291015625,0.36114365276202465,0,4,4,0.0,0.0,0.0,0.25,0.25,0.0,0.5
5,frozen_ddqn_seed5,0,NOOP,0.02001,0.0,0.01886,0,40,228.92142107654584,83.40764045715332,4,0.10480117797851562,26.8291015625,0.36114365276202465,0,4,4,0.0,0.0,0.0,0.25,0.25,0.0,0.5,39,227.61413346728577,63.76934051513672,5,0.1031768798828125,33.0166015625,0.3896817224192041,0,5,5,0.0,0.0,0.0,0.4,0.2,0.0,0.4
6,frozen_ddqn_seed5,0,NOOP,0.019704,0.0,0.018652,0,39,227.61413346728577,63.76934051513672,5,0.1031768798828125,33.0166015625,0.3896817224192041,0,5,5,0.0,0.0,0.0,0.4,0.2,0.0,0.4,39,235.22065850568646,60.09531021118164,6,0.10226949055989583,39.271484375,0.3764521984676405,0,6,6,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.5
7,frozen_ddqn_seed5,0,NOOP,0.01926,0.0,0.018013,0,39,235.22065850568646,60.09531021118164,6,0.10226949055989583,39.271484375,0.3764521984676405,0,6,6,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.5,35,206.02123918147612,71.10023498535156,7,0.10067531040736608,45.1025390625,0.43699450711400767,0,7,7,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855
8,frozen_ddqn_seed5,0,NOOP,0.018991,0.0,0.017734,0,35,206.02123918147612,71.10023498535156,7,0.10067531040736608,45.1025390625,0.43699450711400767,0,7,7,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,38,219.54383065004905,72.85928726196289,8,0.09995460510253906,51.1767578125,0.4250927278994719,0,8,8,0.0,0.0,0.0,0.375,0.125,0.125,0.375
9,frozen_ddqn_seed5,0,NOOP,0.018603,0.0,0.016676,0,38,219.54383065004905,72.85928726196289,8,0.09995460510253906,51.1767578125,0.4250927278994719,0,8,8,0.0,0.0,0.0,0.375,0.125,0.125,0.375,33,190.17657404150546,107.61308670043945,9,0.09863959418402778,56.81640625,0.47102341542462867,0,9,9,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.3333333333333333
10,frozen_ddqn_seed5,0,NOOP,0.018569,0.0,0.016539,0,33,190.17657404150546,107.61308670043945,9,0.09863959418402778,56.81640625,0.47102341542462867,0,9,9,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.3333333333333333,43,189.46313320244096,114.0296459197998,10,0.0990966796875,63.421875,0.45361797073471516,0,10,10,0.0,0.0,0.1,0.4,0.1,0.1,0.3
11,frozen_ddqn_seed5,0,NOOP,0.01848,0.0,0.016496,0,43,189.46313320244096,114.0296459197998,10,0.0990966796875,63.421875,0.45361797073471516,0,10,10,0.0,0.0,0.1,0.4,0.1,0.1,0.3,42,242.50272291266305,112.95008659362793,11,0.099273681640625,69.888671875,0.4319767674450847,0,11,11,0.0,0.0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.2727272727272727
