episode,env_seed,steps,wall_clock_sec,avg_global_reward,total_global_reward,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,n_updates,compaction_loss,partition_loss,epsilon,action_distribution
1,25401,500,384.7,0.211047,105.523551,213.6776,33.838,0.189238,0,0.0,0.0,0.1,"{""NOOP"": 387, ""COMPACT_32KB"": 20, ""PARTITION_HOUR"": 27, ""COMPACT_128KB"": 17, ""COMPACT_64KB"": 40, ""PARTITION_EVENT_TYPE"": 4, ""REMOVE_PARTITION"": 2, ""PARTITION_REGION"": 3}"
2,25402,500,388.9,0.224831,112.41564,209.9098,34.652,0.240038,0,0.0,0.0,0.1,"{""NOOP"": 396, ""COMPACT_128KB"": 23, ""PARTITION_HOUR"": 19, ""COMPACT_64KB"": 33, ""PARTITION_REGION"": 5, ""COMPACT_32KB"": 23, ""REMOVE_PARTITION"": 1}"
3,25403,500,386.8,0.210162,105.081151,210.3789,34.494,0.191271,0,0.0,0.0,0.1,"{""NOOP"": 402, ""COMPACT_32KB"": 16, ""PARTITION_HOUR"": 12, ""COMPACT_128KB"": 20, ""COMPACT_64KB"": 41, ""REMOVE_PARTITION"": 4, ""PARTITION_EVENT_TYPE"": 3, ""PARTITION_REGION"": 2}"
4,25404,500,434.3,0.217183,108.591605,227.1703,33.682,0.195737,0,0.0,0.0,0.1,"{""NOOP"": 391, ""COMPACT_128KB"": 23, ""PARTITION_HOUR"": 25, ""COMPACT_64KB"": 32, ""COMPACT_32KB"": 23, ""PARTITION_EVENT_TYPE"": 3, ""PARTITION_REGION"": 1, ""REMOVE_PARTITION"": 2}"
5,25405,500,379.3,0.23552,117.760173,189.1362,35.37,0.277994,0,0.0,0.0,0.1,"{""NOOP"": 400, ""COMPACT_64KB"": 40, ""PARTITION_HOUR"": 6, ""COMPACT_128KB"": 21, ""PARTITION_REGION"": 2, ""COMPACT_32KB"": 22, ""REMOVE_PARTITION"": 1, ""PARTITION_EVENT_TYPE"": 8}"
