epoch,loss,val_critic
1,2.1941430853531423,3.072319269180298
2,1.3674698569605837,2.4488062858581543
3,1.1061979290262787,2.0153563022613525
4,0.9269038661655071,1.7266796827316284
5,0.7918408457024962,1.4961247444152832
6,0.6847664710562841,1.577309012413025
7,0.6094061707566797,1.2947205305099487
8,0.5545485961226235,1.1988046169281006
9,0.5174058216038795,1.2137025594711304
10,0.4788074956143654,1.162304401397705
11,0.44417130577880726,1.1201905012130737
12,0.4328333460643426,1.0573904514312744
13,0.41066371638377286,1.0311092138290405
14,0.3921837921056534,1.0499565601348877
15,0.3838353800686258,0.9597916603088379
16,0.3603461911465017,1.0271230936050415
17,0.3626520553875747,0.9267169237136841
18,0.33331870546449077,0.9335302710533142
19,0.3235946035556561,0.9535076022148132
20,0.31515716634839114,0.9047501087188721
21,0.3039464149624109,0.9626696705818176
22,0.29566078761641956,0.8970078825950623
23,0.28748986843264607,0.847782552242279
24,0.2675535435895477,0.8199792504310608
25,0.27092029069822315,0.8521742820739746
26,0.2628473666644927,0.8686991333961487
27,0.2438740402509549,0.7985165119171143
28,0.2537714744530684,0.7994048595428467
29,0.23885871583299167,0.7848210334777832
30,0.24111681614087616,0.7603648900985718
31,0.22409914109229515,0.8189127445220947
32,0.2172558661138194,0.7347813248634338
33,0.21566673721376378,0.7104787230491638
34,0.21462167142189842,0.766654908657074
35,0.20572953287149426,0.7347257137298584
36,0.1969690163356079,0.7243272662162781
37,0.1904788619995249,0.7192861437797546
38,0.18482580019441325,0.7042823433876038
39,0.17964650146597255,0.6903324127197266
40,0.17961906993234183,0.7275387644767761
41,0.1757211666018496,0.6775723099708557
42,0.16920714342834808,0.7164128422737122
43,0.16087199074207945,0.7240328192710876
44,0.1635512272514139,0.6632431149482727
45,0.1562657927253605,0.7183718085289001
46,0.15181150976815713,0.6703734993934631
47,0.15076007302932903,0.6703212857246399
48,0.14351013838107476,0.6401494741439819
49,0.1443177755485264,0.64084392786026
50,0.13901708003512658,0.6183329224586487
51,0.13831463574423594,0.6913042664527893
52,0.1325092169134754,0.6546478867530823
53,0.13524114823924888,0.6547224521636963
54,0.13091618159324325,0.6675000190734863
55,0.12585143856209727,0.6337026953697205
56,0.1265539987367141,0.6457583904266357
57,0.12100180646866164,0.6538366079330444
58,0.12703546760521367,0.6250346302986145
59,0.12057994091800883,0.7195922136306763
60,0.12092351225262458,0.6423550248146057
61,0.11290877984952083,0.641167938709259
62,0.10522889019509332,0.604941725730896
63,0.10396644609065446,0.6534179449081421
64,0.10416856749741508,0.5919720530509949
65,0.09663768040955859,0.6024119853973389
66,0.09716341065127501,0.5829601883888245
67,0.09761496605681239,0.5764258503913879
68,0.09866841957879673,0.6312065124511719
69,0.09246671911065293,0.5983811020851135
70,0.0889677227911564,0.6207141280174255
71,0.09634260960187005,0.5828180313110352
72,0.08615117203196988,0.5977449417114258
73,0.08621846067727404,0.6039252877235413
74,0.08087841512849636,0.5929871797561646
75,0.08042527482210271,0.5601368546485901
76,0.07496087801585023,0.5764515399932861
77,0.0741602766566572,0.5933204293251038
78,0.0750303467183448,0.5670207142829895
79,0.07037892966918581,0.5765491724014282
80,0.07527272008870424,0.6101503968238831
81,0.06732467004402945,0.5514630079269409
82,0.06858461498554828,0.5471926331520081
83,0.059959400762531874,0.5516521334648132
84,0.060146163122942756,0.575660228729248
85,0.056136768261811375,0.6133987903594971
86,0.0635954052893923,0.601037859916687
87,0.055882083206742476,0.5852181911468506
88,0.05821188333633859,0.5579802393913269
89,0.05535543395156881,0.5550709366798401
90,0.052169847833734434,0.546211302280426
91,0.05081879219815003,0.5209282636642456
92,0.04983060206575072,0.5435157418251038
93,0.04903542430477992,0.5402362942695618
94,0.04609260546966596,0.5339857339859009
95,0.04335549415657874,0.5824389457702637
96,0.0509153797777485,0.5389388799667358
97,0.040745122209850666,0.5043885707855225
98,0.03907585020416078,0.5337269902229309
99,0.03879062488543249,0.5271784663200378
100,0.040409333785517816,0.5279209613800049
101,0.03413071476780208,0.5548686385154724
102,0.03539490241112303,0.5183586478233337
103,0.031592699163387306,0.5268232226371765
104,0.029354985663255232,0.5259913206100464
105,0.03561975410109205,0.5254773497581482
106,0.02783457514524987,0.5417320132255554
107,0.02771509200565319,0.5433900356292725
108,0.02557685241861417,0.5127168297767639
109,0.019726898599481953,0.5168883800506592
110,0.02504631000018753,0.5366013050079346
111,0.02115371538969004,0.561943531036377
112,0.02044244768279316,0.526821494102478
113,0.01811932469924203,0.5094549655914307
114,0.014595393656003,0.5243769288063049
115,0.016335696954510908,0.5143450498580933
116,0.013208555271931453,0.5257331728935242
117,0.020404035633479336,0.4979356825351715
118,0.009820548244710781,0.48597922921180725
119,0.014221252358427881,0.4860925078392029
120,0.009922603800464256,0.5046029686927795
121,0.009133680711244851,0.4870554804801941
122,0.011790970097238247,0.4685005843639374
123,0.01000855782736851,0.5747501254081726
124,0.009432968217879534,0.509300708770752
125,0.006842166906535889,0.489348828792572
126,0.005235550673760935,0.4771279990673065
127,0.002432608523661584,0.4943125247955322
128,0.008519461959501547,0.4903382658958435
129,0.00432458703727585,0.488617867231369
130,0.002227932655672848,0.4987124800682068
131,-0.0031985995747083056,0.47550642490386963
132,-0.004147133765231192,0.478373259305954
133,-0.0076066172904277266,0.4546641409397125
134,-0.001282506659462125,0.5191488862037659
135,-0.0013965657846260386,0.46722689270973206
136,-0.007397295845326333,0.5167684555053711
137,-0.007858842125047097,0.47985541820526123
138,-0.011039722447110488,0.4923863410949707
139,-0.007527090769788597,0.4693487286567688
140,-0.009543283347996463,0.4682798683643341
141,-0.013095380561179029,0.4569670557975769
142,-0.013238116542487282,0.4726194739341736
143,-0.017850722606598802,0.468313604593277
144,-0.008883674443592277,0.45581135153770447
145,-0.014158444623339228,0.46821001172065735
146,-0.014025503114294426,0.4638500511646271
147,-0.018733917022601958,0.4510863423347473
148,-0.018190137539223758,0.4875708818435669
149,-0.015908883126304212,0.47627708315849304
150,-0.020427402574568987,0.4883817732334137
