epoch,loss
1,0.4784634325065111
2,0.1924045997342669
3,0.22063769078008214
4,0.2197462703220378
5,0.20581943382109916
6,0.2154924012720585
7,0.22286594087692133
8,0.20474727185709135
9,0.19792717473959565
10,0.2022630916838359
11,0.19919246671847382
12,0.20114858015755513
13,0.19197004595141215
14,0.1807484129597818
15,0.17879026814510948
16,0.17962086111083067
17,0.17340365162861526
18,0.15397950214214792
19,0.17433505194415724
20,0.16654948119942406
21,0.1624730288058071
22,0.1533382586378576
23,0.16170439443417958
24,0.1568939712010604
25,0.1541113163855739
26,0.1489348259327331
27,0.15221757140654818
28,0.14833425202483969
29,0.13793672335551196
30,0.14911972630516926
31,0.13824398514527575
32,0.13621667881769345
33,0.13263471665463053
34,0.1290589382914
35,0.1266303103613226
36,0.12838252814472617
37,0.12495221542124461
38,0.12472586623652089
39,0.12250753578947003
40,0.12934329492369093
41,0.12581878788489148
42,0.125302279599123
43,0.12536067484800978
44,0.12600784002334103
45,0.1311472788088976
46,0.1260495914454411
47,0.11882613581094079
48,0.11893227962510926
49,0.11635321604185983
50,0.11488350935952556
51,0.11883610950544812
52,0.11788746086474423
53,0.11795945289103608
54,0.11241210128103656
55,0.11059383115262017
56,0.11287434154743314
57,0.10941727350192859
58,0.1122651853479613
59,0.10522586347437218
60,0.10403661111971937
61,0.10283155234432534
62,0.10370494928070925
63,0.10506240415729974
64,0.10651135009790498
65,0.10588853933001147
66,0.10594716742354676
67,0.10798676517841063
68,0.10299305264887057
69,0.10439666854987915
70,0.10552851379589927
71,0.10626486569811079
72,0.10444263324029464
73,0.11107590781258685
74,0.10752195543504524
75,0.10418587649255094
76,0.10472387763062366
77,0.10210277976930365
78,0.10983400838799719
79,0.10612826895921078
80,0.1086999590445618
81,0.1089042269351675
82,0.10623684008710814
83,0.10767650338155883
84,0.1054629437359316
85,0.10672618301683351
86,0.10393490995231427
87,0.10552335235717378
88,0.10469098505388974
89,0.1017563513417105
90,0.10112707417710383
91,0.10294702205162748
92,0.10129176893208484
93,0.10095096318597409
94,0.09953000100287504
95,0.09961618534884506
96,0.09649687964133077
97,0.09520168100392684
98,0.10363819234465298
99,0.10210003813070462
100,0.0999136237406585
101,0.10323870041988846
102,0.10453750471115336
103,0.10493326778138491
104,0.10225994284859949
105,0.10219843779459484
106,0.10697936534153339
107,0.10214986210282807
108,0.1010499462149197
109,0.10230813719528287
110,0.09889992901397154
111,0.10066388006833263
112,0.09994826498756507
113,0.10242677599023607
114,0.0997457762066751
115,0.09970883087472136
116,0.10140156930774674
117,0.10246653201520667
118,0.11045872919345484
119,0.11150132534899433
120,0.10488582729480993
121,0.1038056098246821
122,0.10134314398344298
123,0.10054348726385742
124,0.10776677135994336
125,0.10554446385739218
126,0.11070808090437624
127,0.10392461665660928
128,0.10421509208871906
129,0.10084355219890524
130,0.09948239946051647
131,0.100344438490955
132,0.0981080496571678
133,0.10469464641204454
134,0.10613579251908493
135,0.11175049682448905
136,0.104314868534474
137,0.09930725051160146
138,0.09864008877622454
139,0.10380946421519593
140,0.10045486137523015
141,0.10214491011714913
142,0.09876928912629758
143,0.1026335297103383
144,0.09907888126020369
145,0.09747144927207689
146,0.10081772475426358
147,0.10306812858881247
148,0.09978625790349074
149,0.0989300135130945
150,0.09796884730178163
