env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
11004,1000,973.2,1000,0.1761,176.1051,"{""NOOP"": 877, ""COMPACT_128KB"": 123}",324.139306,46.275,0.0,1.343403,1
