env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
11002,1000,1280.6,1000,0.1786,178.5805,"{""NOOP"": 842, ""COMPACT_32KB"": 128, ""PARTITION_HOUR"": 12, ""COMPACT_64KB"": 3, ""PARTITION_REGION"": 7, ""COMPACT_128KB"": 1, ""PARTITION_EVENT_TYPE"": 2, ""REMOVE_PARTITION"": 5}",533.9719,107.277,0.249071,0.62812,1
