step,policy_name,action,action_name,compact_reward,partition_reward,global_reward,done,rows_ingested,ingestion_rate_rows_per_sec,latency_ms,file_count,block_utilization,total_size_kb,file_size_skew_kb,partition_strategy,steps_since_compact,steps_since_partition_change,partition_pruning_ratio,avg_pruning_ratio,query_hist_time_range,query_hist_region_filter,query_hist_sensor_lookup,query_hist_type_filter,query_hist_full_scan,next_rows_ingested,next_ingestion_rate_rows_per_sec,next_latency_ms,next_file_count,next_block_utilization,next_total_size_kb,next_file_size_skew_kb,next_partition_strategy,next_steps_since_compact,next_steps_since_partition_change,next_partition_pruning_ratio,next_avg_pruning_ratio,next_query_hist_time_range,next_query_hist_region_filter,next_query_hist_sensor_lookup,next_query_hist_type_filter,next_query_hist_full_scan
1,MultiAgentRL_mlp_ppo,0,NOOP,0.019489,0.0,0.018204,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,281.1002595331085,65.47284126281738,1,0.0980682373046875,6.2763671875,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,MultiAgentRL_mlp_ppo,0,NOOP,0.019986,0.0,0.017287,0,40,281.1002595331085,65.47284126281738,1,0.0980682373046875,6.2763671875,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45,259.4439809042836,137.47715950012207,2,0.1011810302734375,12.951171875,0.28173785812901503,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,MultiAgentRL_mlp_ppo,0,NOOP,0.020597,0.0,0.019326,0,45,259.4439809042836,137.47715950012207,2,0.1011810302734375,12.951171875,0.28173785812901503,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50,226.4777221253885,67.28386878967285,3,0.1048583984375,20.1328125,0.4537170751306773,0,3,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
4,MultiAgentRL_mlp_ppo,0,NOOP,0.019558,0.0,0.018097,0,50,226.4777221253885,67.28386878967285,3,0.1048583984375,20.1328125,0.4537170751306773,0,3,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,32,180.59217259209726,78.0477523803711,4,0.10029220581054688,25.6748046875,0.6919882528487665,0,4,4,0.0,0.0,0.75,0.25,0.0,0.0,0.0
5,MultiAgentRL_mlp_ppo,0,NOOP,0.019498,0.0,0.017689,0,32,180.59217259209726,78.0477523803711,4,0.10029220581054688,25.6748046875,0.6919882528487665,0,4,4,0.0,0.0,0.75,0.25,0.0,0.0,0.0,43,279.2047061737569,96.68993949890137,5,0.1006134033203125,32.1962890625,0.6010396691811976,0,5,5,0.0,0.0,0.8,0.2,0.0,0.0,0.0
6,MultiAgentRL_mlp_ppo,0,NOOP,0.019057,0.0,0.018096,0,43,279.2047061737569,96.68993949890137,5,0.1006134033203125,32.1962890625,0.6010396691811976,0,5,5,0.0,0.0,0.8,0.2,0.0,0.0,0.0,35,224.33923367396682,55.56130409240723,6,0.09903717041015625,38.0302734375,0.591657222976896,0,6,6,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
7,MultiAgentRL_mlp_ppo,0,NOOP,0.01907,0.0,0.017226,0,35,224.33923367396682,55.56130409240723,6,0.09903717041015625,38.0302734375,0.591657222976896,0,6,6,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,44,279.74530434057647,100.95930099487305,7,0.09972708565848214,44.677734375,0.5525962455445116,0,7,7,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.14285714285714285
8,MultiAgentRL_mlp_ppo,0,NOOP,0.019095,0.0,0.017175,0,44,279.74530434057647,100.95930099487305,7,0.09972708565848214,44.677734375,0.5525962455445116,0,7,7,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.14285714285714285,46,287.3927836756095,106.04429244995117,8,0.10047721862792969,51.4443359375,0.5293183510887118,0,8,8,0.0,0.0,0.75,0.125,0.0,0.0,0.125
9,MultiAgentRL_mlp_ppo,0,NOOP,0.01908,0.0,0.016965,0,46,287.3927836756095,106.04429244995117,8,0.10047721862792969,51.4443359375,0.5293183510887118,0,8,8,0.0,0.0,0.75,0.125,0.0,0.0,0.125,45,284.75857698922783,116.99819564819336,9,0.1010250515407986,58.1904296875,0.5061811277324915,0,9,9,0.0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.1111111111111111
10,MultiAgentRL_mlp_ppo,0,NOOP,0.01898,0.0,0.017036,0,45,284.75857698922783,116.99819564819336,9,0.1010250515407986,58.1904296875,0.5061811277324915,0,9,9,0.0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.1111111111111111,43,226.79554142690435,109.71236228942871,10,0.10114898681640624,64.7353515625,0.4778908482400812,0,10,10,0.0,0.0,0.8,0.1,0.0,0.0,0.1
11,MultiAgentRL_mlp_ppo,0,NOOP,0.018955,0.0,0.016961,0,43,226.79554142690435,109.71236228942871,10,0.10114898681640624,64.7353515625,0.4778908482400812,0,10,10,0.0,0.0,0.8,0.1,0.0,0.0,0.1,46,267.44678662668923,113.43097686767578,11,0.10164989124644887,71.5615234375,0.4656677822267567,0,11,11,0.0,0.0,0.8181818181818182,0.09090909090909091,0.0,0.0,0.09090909090909091
12,MultiAgentRL_mlp_ppo,0,NOOP,0.018843,0.0,0.017372,0,46,267.44678662668923,113.43097686767578,11,0.10164989124644887,71.5615234375,0.4656677822267567,0,11,11,0.0,0.0,0.8181818181818182,0.09090909090909091,0.0,0.0,0.09090909090909091,43,250.76935013146425,88.5324478149414,12,0.10171254475911458,78.115234375,0.4442140374538354,0,12,12,0.0,0.0,0.75,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
13,MultiAgentRL_mlp_ppo,0,NOOP,0.018871,0.0,0.016738,0,43,250.76935013146425,88.5324478149414,12,0.10171254475911458,78.115234375,0.4442140374538354,0,12,12,0.0,0.0,0.75,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,50,278.59836785338047,122.8640079498291,13,0.10247802734375,85.26171875,0.4605254146978219,0,13,13,0.0,0.0,0.7692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693
14,MultiAgentRL_mlp_ppo,0,NOOP,0.018642,0.0,0.016352,0,50,278.59836785338047,122.8640079498291,13,0.10247802734375,85.26171875,0.4605254146978219,0,13,13,0.0,0.0,0.7692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,38,213.69126336211,132.02810287475586,14,0.10196140834263392,91.357421875,0.4594283055976314,0,14,14,0.0,0.0,0.7857142857142857,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142
15,MultiAgentRL_mlp_ppo,0,NOOP,0.018387,0.0,0.015024,0,38,213.69126336211,132.02810287475586,14,0.10196140834263392,91.357421875,0.4594283055976314,0,14,14,0.0,0.0,0.7857142857142857,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,36,203.7374855793557,186.89489364624023,15,0.10131022135416666,97.2578125,0.47122279350879565,0,15,15,0.0,0.0,0.8,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667
