episode,env_seed,steps,wall_clock_sec,avg_global_reward,total_global_reward,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,n_updates,compaction_loss,partition_loss,epsilon,action_distribution
1,25201,500,442.9,0.212104,106.051933,237.505,41.156,0.244714,0,0.0,0.0,0.0,"{""NOOP"": 392, ""COMPACT_128KB"": 15, ""PARTITION_EVENT_TYPE"": 8, ""COMPACT_32KB"": 75, ""PARTITION_HOUR"": 5, ""COMPACT_64KB"": 1, ""REMOVE_PARTITION"": 1, ""PARTITION_REGION"": 3}"
2,25202,500,444.9,0.213211,106.60563,228.496,40.4,0.243745,0,0.0,0.0,0.0,"{""NOOP"": 398, ""COMPACT_128KB"": 10, ""PARTITION_HOUR"": 5, ""COMPACT_32KB"": 75, ""PARTITION_EVENT_TYPE"": 6, ""REMOVE_PARTITION"": 3, ""COMPACT_64KB"": 2, ""PARTITION_REGION"": 1}"
3,25203,500,426.2,0.214237,107.118328,217.4286,43.794,0.272795,0,0.0,0.0,0.0,"{""NOOP"": 396, ""COMPACT_32KB"": 78, ""REMOVE_PARTITION"": 5, ""PARTITION_HOUR"": 5, ""COMPACT_128KB"": 9, ""PARTITION_REGION"": 2, ""PARTITION_EVENT_TYPE"": 4, ""COMPACT_64KB"": 1}"
4,25204,500,474.8,0.204054,102.026803,268.25,47.19,0.263244,0,0.0,0.0,0.0,"{""NOOP"": 401, ""COMPACT_32KB"": 80, ""PARTITION_HOUR"": 4, ""COMPACT_128KB"": 6, ""PARTITION_REGION"": 3, ""PARTITION_EVENT_TYPE"": 4, ""COMPACT_64KB"": 1, ""REMOVE_PARTITION"": 1}"
5,25205,500,437.9,0.211834,105.916938,234.3448,41.418,0.236854,0,0.0,0.0,0.0,"{""NOOP"": 399, ""COMPACT_128KB"": 11, ""PARTITION_HOUR"": 5, ""COMPACT_32KB"": 74, ""PARTITION_EVENT_TYPE"": 5, ""PARTITION_REGION"": 3, ""REMOVE_PARTITION"": 3}"
