env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
11003,1000,1507.3,1000,0.1873,187.3228,"{""COMPACT_128KB"": 1000}",335.281607,42.817,0.0,1.521378,1
