episode,env_seed,steps,wall_clock_sec,avg_global_reward,total_global_reward,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,n_updates,compaction_loss,partition_loss,epsilon,action_distribution
1,25201,500,406.2,0.190726,95.362839,210.2138,36.066,0.120122,0,0.0,0.0,0.1,"{""NOOP"": 388, ""COMPACT_64KB"": 46, ""PARTITION_EVENT_TYPE"": 14, ""COMPACT_32KB"": 16, ""COMPACT_128KB"": 21, ""REMOVE_PARTITION"": 7, ""PARTITION_HOUR"": 5, ""PARTITION_REGION"": 3}"
2,25202,500,388.0,0.203783,101.891386,207.7509,35.81,0.18024,0,0.0,0.0,0.1,"{""NOOP"": 389, ""COMPACT_128KB"": 16, ""PARTITION_HOUR"": 6, ""COMPACT_32KB"": 14, ""COMPACT_64KB"": 53, ""PARTITION_EVENT_TYPE"": 11, ""REMOVE_PARTITION"": 8, ""PARTITION_REGION"": 3}"
3,25203,500,380.0,0.19136,95.679882,196.0275,37.468,0.132819,0,0.0,0.0,0.1,"{""NOOP"": 390, ""COMPACT_128KB"": 24, ""PARTITION_EVENT_TYPE"": 13, ""COMPACT_32KB"": 12, ""REMOVE_PARTITION"": 6, ""COMPACT_64KB"": 51, ""PARTITION_HOUR"": 2, ""PARTITION_REGION"": 2}"
4,25204,500,422.5,0.217295,108.647414,223.8891,37.416,0.220589,0,0.0,0.0,0.1,"{""NOOP"": 394, ""COMPACT_128KB"": 20, ""PARTITION_EVENT_TYPE"": 10, ""COMPACT_32KB"": 20, ""PARTITION_HOUR"": 5, ""COMPACT_64KB"": 46, ""PARTITION_REGION"": 4, ""REMOVE_PARTITION"": 1}"
5,25205,500,412.4,0.215106,107.55278,222.9296,36.696,0.209935,0,0.0,0.0,0.1,"{""NOOP"": 393, ""COMPACT_64KB"": 50, ""PARTITION_EVENT_TYPE"": 10, ""COMPACT_32KB"": 11, ""PARTITION_HOUR"": 4, ""COMPACT_128KB"": 24, ""PARTITION_REGION"": 5, ""REMOVE_PARTITION"": 3}"
