step,policy_name,action,action_name,compact_reward,partition_reward,global_reward,done,rows_ingested,ingestion_rate_rows_per_sec,latency_ms,file_count,block_utilization,total_size_kb,file_size_skew_kb,partition_strategy,steps_since_compact,steps_since_partition_change,partition_pruning_ratio,avg_pruning_ratio,query_hist_time_range,query_hist_region_filter,query_hist_sensor_lookup,query_hist_type_filter,query_hist_full_scan,next_rows_ingested,next_ingestion_rate_rows_per_sec,next_latency_ms,next_file_count,next_block_utilization,next_total_size_kb,next_file_size_skew_kb,next_partition_strategy,next_steps_since_compact,next_steps_since_partition_change,next_partition_pruning_ratio,next_avg_pruning_ratio,next_query_hist_time_range,next_query_hist_region_filter,next_query_hist_sensor_lookup,next_query_hist_type_filter,next_query_hist_full_scan
1,MultiAgentRL_ddqn,0,NOOP,0.018366,0.0,-0.005841,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,9.070527757194867,1211.5778923034668,1,0.0924530029296875,5.9169921875,0.0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,MultiAgentRL_ddqn,0,NOOP,0.018193,0.0,0.004931,0,36,9.070527757194867,1211.5778923034668,1,0.0924530029296875,5.9169921875,0.0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36,60.26729399969107,665.6057834625244,2,0.09221649169921875,11.8037109375,0.02140655294607712,0,2,2,0.0,0.0,0.5,0.5,0.0,0.0,0.0
3,MultiAgentRL_ddqn,0,NOOP,0.018642,0.0,0.012836,0,36,60.26729399969107,665.6057834625244,2,0.09221649169921875,11.8037109375,0.02140655294607712,0,2,2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,42,100.86069478837153,294.0187454223633,3,0.09508260091145833,18.255859375,0.3180721680265022,0,3,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
4,MultiAgentRL_ddqn,0,NOOP,0.019067,0.0,0.014418,0,42,100.86069478837153,294.0187454223633,3,0.09508260091145833,18.255859375,0.3180721680265022,0,3,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,46,134.9960565682348,237.44511604309082,4,0.09783554077148438,25.0458984375,0.43773926141632624,0,4,4,0.0,0.0,0.25,0.75,0.0,0.0,0.0
5,MultiAgentRL_ddqn,0,NOOP,0.018669,0.0,0.008425,0,46,134.9960565682348,237.44511604309082,4,0.09783554077148438,25.0458984375,0.43773926141632624,0,4,4,0.0,0.0,0.25,0.75,0.0,0.0,0.0,35,101.44274728980436,518.4729099273682,5,0.09647216796875,30.87109375,0.4263562720487784,0,5,5,0.0,0.0,0.4,0.6,0.0,0.0,0.0
6,MultiAgentRL_ddqn,0,NOOP,0.018648,0.0,0.013508,0,35,101.44274728980436,518.4729099273682,5,0.09647216796875,30.87109375,0.4263562720487784,0,5,5,0.0,0.0,0.4,0.6,0.0,0.0,0.0,41,118.04219321234852,264.5394802093506,6,0.09699249267578125,37.2451171875,0.38997101015771385,0,6,6,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
7,MultiAgentRL_ddqn,0,NOOP,0.018639,0.0,0.012691,0,41,118.04219321234852,264.5394802093506,6,0.09699249267578125,37.2451171875,0.38997101015771385,0,6,6,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,43,153.51980932924752,306.14590644836426,7,0.09756905691964286,43.7109375,0.3691374878811331,0,7,7,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.14285714285714285
8,MultiAgentRL_ddqn,0,NOOP,0.018254,0.0,0.013873,0,43,153.51980932924752,306.14590644836426,7,0.09756905691964286,43.7109375,0.3691374878811331,0,7,7,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.14285714285714285,32,103.12208749314274,229.02178764343262,8,0.0962677001953125,49.2890625,0.4150782872746114,0,8,8,0.0,0.0,0.25,0.5,0.0,0.0,0.25
9,MultiAgentRL_ddqn,0,NOOP,0.017853,0.0,0.013753,0,32,103.12208749314274,229.02178764343262,8,0.0962677001953125,49.2890625,0.4150782872746114,0,8,8,0.0,0.0,0.25,0.5,0.0,0.0,0.25,30,108.05244053553442,216.2461280822754,9,0.0948910183376736,54.6572265625,0.46970239596061814,0,9,9,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.3333333333333333
10,MultiAgentRL_ddqn,0,NOOP,0.018016,0.0,0.010563,0,30,108.05244053553442,216.2461280822754,9,0.0948910183376736,54.6572265625,0.46970239596061814,0,9,9,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.3333333333333333,48,167.11414804208428,385.13946533203125,10,0.0963287353515625,61.650390625,0.5298797288620497,0,10,10,0.0,0.0,0.2,0.4,0.0,0.1,0.3
11,MultiAgentRL_ddqn,0,NOOP,0.017698,0.0,0.005346,0,48,167.11414804208428,385.13946533203125,10,0.0963287353515625,61.650390625,0.5298797288620497,0,10,10,0.0,0.0,0.2,0.4,0.0,0.1,0.3,31,115.04624379747014,631.3602924346924,11,0.09536465731534091,67.13671875,0.5427452570510429,0,11,11,0.0,0.0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.2727272727272727
12,MultiAgentRL_ddqn,0,NOOP,0.017404,0.0,0.011159,0,31,115.04624379747014,631.3602924346924,11,0.09536465731534091,67.13671875,0.5427452570510429,0,11,11,0.0,0.0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.2727272727272727,31,134.14544524137705,327.24452018737793,12,0.09451929728190105,72.5908203125,0.550380571703727,0,12,12,0.0,0.0,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.25
13,MultiAgentRL_ddqn,0,NOOP,0.017251,0.0,0.010562,0,31,134.14544524137705,327.24452018737793,12,0.09451929728190105,72.5908203125,0.550380571703727,0,12,12,0.0,0.0,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.25,36,135.07343320752895,350.67296028137207,13,0.09437795785757211,78.5224609375,0.5279576393643277,0,13,13,0.0,0.0,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.23076923076923078
14,MultiAgentRL_ddqn,0,NOOP,0.017376,0.0,0.010582,0,36,135.07343320752895,350.67296028137207,13,0.09437795785757211,78.5224609375,0.5279576393643277,0,13,13,0.0,0.0,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.23076923076923078,50,196.1493170813376,357.2344779968262,14,0.09563228062220983,85.6865234375,0.589507056633362,0,14,14,0.0,0.0,0.14285714285714285,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.21428571428571427
15,MultiAgentRL_ddqn,0,NOOP,0.017358,0.0,0.01198,0,50,196.1493170813376,357.2344779968262,14,0.09563228062220983,85.6865234375,0.589507056633362,0,14,14,0.0,0.0,0.14285714285714285,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.21428571428571427,44,184.7318911084151,287.63747215270996,15,0.0961639404296875,92.3173828125,0.5831488466796955,0,15,15,0.0,0.0,0.13333333333333333,0.4,0.06666666666666667,0.2,0.2
16,MultiAgentRL_ddqn,0,NOOP,0.017174,0.0,0.010219,0,44,184.7318911084151,287.63747215270996,15,0.0961639404296875,92.3173828125,0.5831488466796955,0,15,15,0.0,0.0,0.13333333333333333,0.4,0.06666666666666667,0.2,0.2,35,126.8158560594477,367.75994300842285,16,0.0958719253540039,98.1728515625,0.5683134499574124,0,16,16,0.0,0.0,0.1875,0.375,0.0625,0.1875,0.1875
17,MultiAgentRL_ddqn,0,NOOP,0.017053,0.0,0.005363,0,35,126.8158560594477,367.75994300842285,16,0.0958719253540039,98.1728515625,0.5683134499574124,0,16,16,0.0,0.0,0.1875,0.375,0.0625,0.1875,0.1875,39,148.64200959216052,605.7565212249756,17,0.09589071834788603,104.3291015625,0.5502894771928483,0,17,17,0.0,0.0,0.17647058823529413,0.35294117647058826,0.11764705882352941,0.17647058823529413,0.17647058823529413
18,MultiAgentRL_ddqn,2,COMPACT_64KB,0.123244,-0.05,0.097077,0,39,148.64200959216052,605.7565212249756,17,0.09589071834788603,104.3291015625,0.5502894771928483,0,17,17,0.0,0.0,0.17647058823529413,0.35294117647058826,0.11764705882352941,0.17647058823529413,0.17647058823529413,35,164.24584855882728,231.28819465637207,2,0.5095138549804688,65.2177734375,3.0197050333288793,0,0,18,0.0,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.16666666666666666
19,MultiAgentRL_ddqn,0,NOOP,0.073177,0.0,0.068611,0,35,164.24584855882728,231.28819465637207,2,0.5095138549804688,65.2177734375,3.0197050333288793,0,0,18,0.0,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.16666666666666666,30,119.19937022732634,232.07974433898926,3,0.3677622477213542,70.6103515625,15.857757104991212,0,1,19,0.0,0.0,0.2631578947368421,0.3157894736842105,0.10526315789473684,0.15789473684210525,0.15789473684210525
20,MultiAgentRL_ddqn,0,NOOP,0.060196,0.0,0.057754,0,30,119.19937022732634,232.07974433898926,3,0.3677622477213542,70.6103515625,15.857757104991212,0,1,19,0.0,0.0,0.2631578947368421,0.3157894736842105,0.10526315789473684,0.15789473684210525,0.15789473684210525,49,198.05558676795545,127.11977958679199,4,0.3034820556640625,77.69140625,15.340905966367734,0,2,20,0.0,0.0,0.25,0.3,0.1,0.15,0.2
21,MultiAgentRL_ddqn,0,NOOP,0.052418,0.0,0.047259,0,49,198.05558676795545,127.11977958679199,4,0.3034820556640625,77.69140625,15.340905966367734,0,2,20,0.0,0.0,0.25,0.3,0.1,0.15,0.2,50,199.86866997374352,264.204740524292,5,0.265216064453125,84.869140625,14.369973064999964,0,3,21,0.0,0.0,0.3,0.25,0.1,0.15,0.2
22,MultiAgentRL_ddqn,0,NOOP,0.046819,0.0,0.044038,0,50,199.86866997374352,264.204740524292,5,0.265216064453125,84.869140625,14.369973064999964,0,3,21,0.0,0.0,0.3,0.25,0.1,0.15,0.2,42,157.77889555254617,146.55518531799316,6,0.23784637451171875,91.3330078125,13.550157952179827,0,4,22,0.0,0.0,0.25,0.3,0.1,0.15,0.2
23,MultiAgentRL_ddqn,6,PARTITION_EVENT_TYPE,-0.138968,-0.1,0.038271,0,42,157.77889555254617,146.55518531799316,6,0.23784637451171875,91.3330078125,13.550157952179827,0,4,22,0.0,0.0,0.25,0.3,0.1,0.15,0.2,44,144.28718994372352,237.7333641052246,7,0.2186279296875,97.9453125,12.790450113870001,3,5,0,0.0,0.0,0.3,0.25,0.1,0.15,0.2
24,MultiAgentRL_ddqn,0,NOOP,0.032776,-0.082432,0.028636,0,44,144.28718994372352,237.7333641052246,7,0.2186279296875,97.9453125,12.790450113870001,3,5,0,0.0,0.0,0.3,0.25,0.1,0.15,0.2,34,104.2794623923249,219.50292587280273,10,0.17012939453125,108.8828125,11.584198104815371,3,6,1,0.0,0.0,0.3,0.25,0.1,0.15,0.2
25,MultiAgentRL_ddqn,0,NOOP,0.027401,-0.077526,0.023723,0,34,104.2794623923249,219.50292587280273,10,0.17012939453125,108.8828125,11.584198104815371,3,6,1,0.0,0.0,0.3,0.25,0.1,0.15,0.2,44,143.73116301528827,200.17576217651367,13,0.14513103778545672,120.7490234375,10.501583785127325,3,7,2,0.0,0.0,0.25,0.25,0.1,0.15,0.25
26,MultiAgentRL_ddqn,0,NOOP,0.023822,-0.07354,0.019313,0,44,143.73116301528827,200.17576217651367,13,0.14513103778545672,120.7490234375,10.501583785127325,3,7,2,0.0,0.0,0.25,0.25,0.1,0.15,0.25,39,122.13737685676185,245.4512119293213,16,0.12910842895507812,132.20703125,9.653803737526545,3,8,3,0.0,0.0,0.25,0.25,0.1,0.15,0.25
27,MultiAgentRL_ddqn,0,NOOP,0.021211,-0.015303,0.046486,0,39,122.13737685676185,245.4512119293213,16,0.12910842895507812,132.20703125,9.653803737526545,3,8,3,0.0,0.0,0.25,0.25,0.1,0.15,0.25,37,129.89102292082543,221.49395942687988,19,0.11793116519325658,143.404296875,8.984603845556151,3,9,4,0.09743153918791314,0.004871576959395657,0.25,0.25,0.1,0.2,0.2
28,MultiAgentRL_ddqn,2,COMPACT_64KB,0.07906,-0.089319,0.054934,0,37,129.89102292082543,221.49395942687988,19,0.11793116519325658,143.404296875,8.984603845556151,3,9,4,0.09743153918791314,0.004871576959395657,0.25,0.25,0.1,0.2,0.2,39,128.89046688146067,134.26780700683594,6,0.29109446207682294,111.7802734375,19.611597112259606,3,0,5,0.0,0.004871576959395657,0.25,0.3,0.1,0.2,0.15
29,MultiAgentRL_ddqn,0,NOOP,0.04183,-0.03913,0.038173,0,39,128.89046688146067,134.26780700683594,6,0.29109446207682294,111.7802734375,19.611597112259606,3,0,5,0.0,0.004871576959395657,0.25,0.3,0.1,0.2,0.15,44,180.41674992619068,194.09441947937012,9,0.2147759331597222,123.7109375,17.15841267273914,3,1,6,0.0,0.004871576959395657,0.25,0.35,0.1,0.2,0.1
30,MultiAgentRL_ddqn,0,NOOP,0.033905,-0.038708,0.029299,0,44,180.41674992619068,194.09441947937012,9,0.2147759331597222,123.7109375,17.15841267273914,3,1,6,0.0,0.004871576959395657,0.25,0.35,0.1,0.2,0.1,47,158.7198598405493,245.3005313873291,12,0.17702611287434897,135.9560546875,15.27739673921364,3,2,7,0.0,0.004871576959395657,0.25,0.4,0.1,0.15,0.1
31,MultiAgentRL_ddqn,0,NOOP,0.028798,-0.038929,0.024666,0,47,158.7198598405493,245.3005313873291,12,0.17702611287434897,135.9560546875,15.27739673921364,3,2,7,0.0,0.004871576959395657,0.25,0.4,0.1,0.15,0.1,38,132.112385032128,225.38042068481445,15,0.1533660888671875,147.2314453125,13.909464829151727,3,3,8,0.0,0.004871576959395657,0.25,0.4,0.05,0.15,0.15
32,MultiAgentRL_ddqn,0,NOOP,0.025174,-0.039142,0.019006,0,38,132.112385032128,225.38042068481445,15,0.1533660888671875,147.2314453125,13.909464829151727,3,3,8,0.0,0.004871576959395657,0.25,0.4,0.05,0.15,0.15,32,101.67740097800437,330.92617988586426,18,0.13712056477864584,157.962890625,12.85352900202345,3,4,9,0.0,0.004871576959395657,0.25,0.45,0.05,0.1,0.15
33,MultiAgentRL_ddqn,1,COMPACT_32KB,0.435096,0.292822,0.265944,0,32,101.67740097800437,330.92617988586426,18,0.13712056477864584,157.962890625,12.85352900202345,3,4,9,0.0,0.004871576959395657,0.25,0.45,0.05,0.1,0.15,49,181.24734528297728,105.98278045654297,6,0.33832041422526044,129.9150390625,18.87127023607924,3,0,10,0.67,0.03837157695939566,0.25,0.4,0.05,0.15,0.15
34,MultiAgentRL_ddqn,0,NOOP,0.048132,-0.038905,0.042017,0,49,181.24734528297728,105.98278045654297,6,0.33832041422526044,129.9150390625,18.87127023607924,3,0,10,0.67,0.03837157695939566,0.25,0.4,0.05,0.15,0.15,45,171.4149952955793,317.0053958892822,9,0.2462853325737847,141.8603515625,17.350024812493125,3,1,11,0.0,0.03837157695939566,0.3,0.35,0.05,0.15,0.15
35,MultiAgentRL_ddqn,0,NOOP,0.038554,-0.039085,0.032718,0,45,171.4149952955793,317.0053958892822,9,0.2462853325737847,141.8603515625,17.350024812493125,3,1,11,0.0,0.03837157695939566,0.3,0.35,0.05,0.15,0.15,45,174.01167738122786,306.78749084472656,12,0.2002690633138021,153.806640625,15.739503094659682,3,2,12,0.0,0.03837157695939566,0.35,0.35,0.05,0.1,0.15
