env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
45201,500,492.6,500,0.1472,73.5884,"{""NOOP"": 388, ""COMPACT_32KB"": 89, ""PARTITION_HOUR"": 14, ""REMOVE_PARTITION"": 4, ""COMPACT_128KB"": 1, ""PARTITION_EVENT_TYPE"": 2, ""PARTITION_REGION"": 2}",359.859718,69.448,0.209312,0.494264,1
