step,policy_name,action,action_name,compact_reward,partition_reward,global_reward,done,rows_ingested,ingestion_rate_rows_per_sec,latency_ms,file_count,block_utilization,total_size_kb,file_size_skew_kb,partition_strategy,steps_since_compact,steps_since_partition_change,partition_pruning_ratio,avg_pruning_ratio,query_hist_time_range,query_hist_region_filter,query_hist_sensor_lookup,query_hist_type_filter,query_hist_full_scan,next_rows_ingested,next_ingestion_rate_rows_per_sec,next_latency_ms,next_file_count,next_block_utilization,next_total_size_kb,next_file_size_skew_kb,next_partition_strategy,next_steps_since_compact,next_steps_since_partition_change,next_partition_pruning_ratio,next_avg_pruning_ratio,next_query_hist_time_range,next_query_hist_region_filter,next_query_hist_sensor_lookup,next_query_hist_type_filter,next_query_hist_full_scan
1,Threshold10_C128,0,NOOP,0.02215,0.0,0.020185,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,329.6102802034414,99.46846961975098,1,0.1113739013671875,7.1279296875,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,Threshold10_C128,0,NOOP,0.020651,0.0,0.019292,0,50,329.6102802034414,99.46846961975098,1,0.1113739013671875,7.1279296875,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,230.77992624271127,70.47843933105469,2,0.1045074462890625,13.376953125,0.6214805694022391,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,Threshold10_C128,0,NOOP,0.020857,0.0,0.019456,0,40,230.77992624271127,70.47843933105469,2,0.1045074462890625,13.376953125,0.6214805694022391,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48,298.66736292118327,73.78888130187988,3,0.10616048177083333,20.3828125,0.4761263826923852,0,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,Threshold10_C128,0,NOOP,0.020743,0.0,0.019839,0,48,298.66736292118327,73.78888130187988,3,0.10616048177083333,20.3828125,0.4761263826923852,0,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46,299.82359733024606,50.225019454956055,4,0.1062164306640625,27.19140625,0.388821520343997,0,4,4,0.0,0.0,0.75,0.0,0.0,0.0,0.25
5,Threshold10_C128,0,NOOP,0.019919,0.0,0.018147,0,46,299.82359733024606,50.225019454956055,4,0.1062164306640625,27.19140625,0.388821520343997,0,4,4,0.0,0.0,0.75,0.0,0.0,0.0,0.25,33,213.84070561298506,94.88439559936523,5,0.10272216796875,32.87109375,0.6028638363223189,0,5,5,0.0,0.0,0.8,0.0,0.0,0.0,0.2
6,Threshold10_C128,0,NOOP,0.020045,0.0,0.017915,0,33,213.84070561298506,94.88439559936523,5,0.10272216796875,32.87109375,0.6028638363223189,0,5,5,0.0,0.0,0.8,0.0,0.0,0.0,0.2,48,311.8992387131557,114.03298377990723,6,0.10397593180338542,39.9267578125,0.5739228539367592,0,6,6,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666
7,Threshold10_C128,0,NOOP,0.01986,0.0,0.018086,0,48,311.8992387131557,114.03298377990723,6,0.10397593180338542,39.9267578125,0.5739228539367592,0,6,6,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,43,244.1209213935143,97.45669364929199,7,0.10367693219866071,46.447265625,0.5263580852617668,0,7,7,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285
8,Threshold10_C128,0,NOOP,0.019551,0.0,0.01768,0,43,244.1209213935143,97.45669364929199,7,0.10367693219866071,46.447265625,0.5263580852617668,0,7,7,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285,39,233.94701155162477,103.55710983276367,8,0.10275650024414062,52.611328125,0.5150094589867333,0,8,8,0.0,0.0,0.875,0.0,0.0,0.0,0.125
9,Threshold10_C128,0,NOOP,0.019293,0.0,0.017525,0,39,233.94701155162477,103.55710983276367,8,0.10275650024414062,52.611328125,0.5150094589867333,0,8,8,0.0,0.0,0.875,0.0,0.0,0.0,0.125,39,230.7293161814489,99.65777397155762,9,0.10209147135416667,58.8046875,0.498381378936703,0,9,9,0.0,0.0,0.7777777777777778,0.0,0.0,0.1111111111111111,0.1111111111111111
10,Threshold10_C128,0,NOOP,0.019175,0.0,0.017781,0,39,230.7293161814489,99.65777397155762,9,0.10209147135416667,58.8046875,0.498381378936703,0,9,9,0.0,0.0,0.7777777777777778,0.0,0.0,0.1111111111111111,0.1111111111111111,43,242.39741844265214,82.2288990020752,10,0.10212554931640624,65.3603515625,0.4699290839368368,0,10,10,0.0,0.0,0.7,0.1,0.0,0.1,0.1
11,Threshold10_C128,3,COMPACT_128KB,-0.190835,-0.055,0.132941,0,43,242.39741844265214,82.2288990020752,10,0.10212554931640624,65.3603515625,0.4699290839368368,0,10,10,0.0,0.0,0.7,0.1,0.0,0.1,0.1,37,234.4896670831967,62.438249588012695,1,0.67144775390625,42.97265625,0.0,0,0,11,0.0,0.0,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
12,Threshold10_C128,0,NOOP,0.076154,0.0,0.074614,0,37,234.4896670831967,62.438249588012695,1,0.67144775390625,42.97265625,0.0,0,0,11,0.0,0.0,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,36,226.88401781474826,79.50210571289062,2,0.38201904296875,48.8984375,26.196096534270378,0,1,12,0.0,0.0,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
13,Threshold10_C128,0,NOOP,0.056682,0.0,0.055165,0,36,226.88401781474826,79.50210571289062,2,0.38201904296875,48.8984375,26.196096534270378,0,1,12,0.0,0.0,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,36,175.78871119276053,79.59580421447754,3,0.2852834065755208,54.7744140625,21.403415115387144,0,2,13,0.0,0.0,0.6923076923076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
14,Threshold10_C128,0,NOOP,0.046922,0.0,0.045415,0,36,175.78871119276053,79.59580421447754,3,0.2852834065755208,54.7744140625,21.403415115387144,0,2,13,0.0,0.0,0.6923076923076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,36,225.41167970167035,80.33943176269531,4,0.23711013793945312,60.7001953125,18.53175315366848,0,3,14,0.0,0.0,0.7142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
15,Threshold10_C128,0,NOOP,0.04084,0.0,0.039002,0,36,225.41167970167035,80.33943176269531,4,0.23711013793945312,60.7001953125,18.53175315366848,0,3,14,0.0,0.0,0.7142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,33,189.01259337147852,98.16408157348633,5,0.2073272705078125,66.3447265625,16.60528708793576,0,4,15,0.0,0.0,0.7333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
16,Threshold10_C128,0,NOOP,0.037311,0.0,0.036166,0,33,189.01259337147852,98.16408157348633,5,0.2073272705078125,66.3447265625,16.60528708793576,0,4,15,0.0,0.0,0.7333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,45,267.52155480938364,64.7437572479248,6,0.19030253092447916,73.076171875,15.090115919365218,0,5,16,0.0,0.0,0.6875,0.0625,0.0625,0.0625,0.125
17,Threshold10_C128,0,NOOP,0.034576,0.0,0.032773,0,45,267.52155480938364,64.7437572479248,6,0.19030253092447916,73.076171875,15.090115919365218,0,5,16,0.0,0.0,0.6875,0.0625,0.0625,0.0625,0.125,41,244.5453115645562,98.91462326049805,7,0.17725699288504465,79.4111328125,13.95131678996884,0,6,17,0.0,0.0,0.6470588235294118,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.11764705882352941
18,Threshold10_C128,0,NOOP,0.032363,0.0,0.031366,0,41,244.5453115645562,98.91462326049805,7,0.17725699288504465,79.4111328125,13.95131678996884,0,6,17,0.0,0.0,0.6470588235294118,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.11764705882352941,37,223.55539357550632,59.83161926269531,8,0.16681480407714844,85.4091796875,13.053989215943101,0,7,18,0.0,0.0,0.6111111111111112,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.16666666666666666
19,Threshold10_C128,0,NOOP,0.030864,0.0,0.028873,0,37,223.55539357550632,59.83161926269531,8,0.16681480407714844,85.4091796875,13.053989215943101,0,7,18,0.0,0.0,0.6111111111111112,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.16666666666666666,45,260.9259830153962,110.75329780578613,9,0.159942626953125,92.126953125,12.281969491009757,0,8,19,0.0,0.0,0.631578947368421,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.15789473684210525
20,Threshold10_C128,0,NOOP,0.029633,0.0,0.028566,0,45,260.9259830153962,110.75329780578613,9,0.159942626953125,92.126953125,12.281969491009757,0,8,19,0.0,0.0,0.631578947368421,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.15789473684210525,45,270.2902477445224,65.89818000793457,10,0.15441741943359374,98.8271484375,11.633419332851327,0,9,20,0.0,0.0,0.6,0.05,0.1,0.05,0.2
21,Threshold10_C128,0,NOOP,0.02825,0.0,0.026188,0,45,270.2902477445224,65.89818000793457,10,0.15441741943359374,98.8271484375,11.633419332851327,0,9,20,0.0,0.0,0.6,0.05,0.1,0.05,0.2,31,184.88039540214194,116.84870719909668,11,0.14812261408025568,104.2783203125,11.117019639380429,0,10,21,0.0,0.0,0.6,0.05,0.1,0.05,0.2
22,Threshold10_C128,3,COMPACT_128KB,-0.125125,-0.055,0.198601,0,31,184.88039540214194,116.84870719909668,11,0.14812261408025568,104.2783203125,11.117019639380429,0,10,21,0.0,0.0,0.6,0.05,0.1,0.05,0.2,31,181.9868601165066,64.9569034576416,1,1.2288360595703125,78.6455078125,0.0,0,0,22,0.0,0.0,0.6,0.05,0.1,0.05,0.2
23,Threshold10_C128,0,NOOP,0.133496,0.0,0.132036,0,31,181.9868601165066,64.9569034576416,1,1.2288360595703125,78.6455078125,0.0,0,0,22,0.0,0.0,0.6,0.05,0.1,0.05,0.2,47,270.25636287113036,75.52361488342285,2,0.668731689453125,85.59765625,50.69486058010664,0,1,23,0.0,0.0,0.6,0.05,0.1,0.05,0.2
24,Threshold10_C128,0,NOOP,0.095636,0.0,0.093998,0,47,270.25636287113036,75.52361488342285,2,0.668731689453125,85.59765625,50.69486058010664,0,1,23,0.0,0.0,0.6,0.05,0.1,0.05,0.2,44,282.1286468174619,85.64352989196777,3,0.4800567626953125,92.1708984375,41.501993568059966,0,2,24,0.0,0.0,0.65,0.05,0.1,0.05,0.15
25,Threshold10_C128,0,NOOP,0.07618,0.0,0.074629,0,44,282.1286468174619,85.64352989196777,3,0.4800567626953125,92.1708984375,41.501993568059966,0,2,24,0.0,0.0,0.65,0.05,0.1,0.05,0.15,37,172.81133863458447,82.52811431884766,4,0.38339996337890625,98.150390625,36.07416116695768,0,3,25,0.0,0.0,0.65,0.05,0.1,0.05,0.15
26,Threshold10_C128,0,NOOP,0.064349,0.0,0.063302,0,37,172.81133863458447,82.52811431884766,4,0.38339996337890625,98.150390625,36.07416116695768,0,3,25,0.0,0.0,0.65,0.05,0.1,0.05,0.15,35,204.82114504008504,58.60733985900879,5,0.324871826171875,103.958984375,32.34445772290508,0,4,26,0.0,0.0,0.6,0.05,0.1,0.05,0.2
27,Threshold10_C128,0,NOOP,0.056561,0.0,0.05495,0,35,204.82114504008504,58.60733985900879,5,0.324871826171875,103.958984375,32.34445772290508,0,4,26,0.0,0.0,0.6,0.05,0.1,0.05,0.2,38,224.4178150375453,88.02986145019531,6,0.2865549723307292,110.037109375,29.546796436363387,0,5,27,0.0,0.0,0.55,0.05,0.1,0.1,0.2
28,Threshold10_C128,0,NOOP,0.050881,0.0,0.048904,0,38,224.4178150375453,88.02986145019531,6,0.2865549723307292,110.037109375,29.546796436363387,0,5,27,0.0,0.0,0.55,0.05,0.1,0.1,0.2,36,214.06154120964416,107.60498046875,7,0.25877816336495535,115.9326171875,27.379424695387687,0,6,28,0.0,0.0,0.55,0.05,0.1,0.1,0.2
29,Threshold10_C128,0,NOOP,0.046635,0.0,0.045367,0,36,214.06154120964416,107.60498046875,7,0.25877816336495535,115.9326171875,27.379424695387687,0,6,28,0.0,0.0,0.55,0.05,0.1,0.1,0.2,37,219.328610092359,73.35042953491211,8,0.2381725311279297,121.9443359375,25.621387864769538,0,7,29,0.0,0.0,0.55,0.05,0.1,0.1,0.2
30,Threshold10_C128,0,NOOP,0.043623,0.0,0.041427,0,37,219.328610092359,73.35042953491211,8,0.2381725311279297,121.9443359375,25.621387864769538,0,7,29,0.0,0.0,0.55,0.05,0.1,0.1,0.2,48,293.58085166573824,121.04368209838867,9,0.22373792860243055,128.873046875,24.12632331502023,0,8,30,0.0,0.0,0.6,0.0,0.1,0.1,0.2
31,Threshold10_C128,0,NOOP,0.041269,0.0,0.039161,0,48,293.58085166573824,121.04368209838867,9,0.22373792860243055,128.873046875,24.12632331502023,0,8,30,0.0,0.0,0.6,0.0,0.1,0.1,0.2,50,297.11267645542074,117.88129806518555,10,0.21259307861328125,136.0595703125,22.85807353901317,0,9,31,0.0,0.0,0.65,0.0,0.05,0.1,0.2
32,Threshold10_C128,0,NOOP,0.038857,0.0,0.037038,0,50,297.11267645542074,117.88129806518555,10,0.21259307861328125,136.0595703125,22.85807353901317,0,9,31,0.0,0.0,0.65,0.0,0.05,0.1,0.2,32,194.3922322897597,104.71868515014648,11,0.20116077769886365,141.6171875,21.82042804512726,0,10,32,0.0,0.0,0.6,0.05,0.05,0.1,0.2
