episode,env_seed,steps,wall_clock_sec,avg_global_reward,total_global_reward,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,n_updates,compaction_loss,partition_loss,epsilon,action_distribution
1,25101,500,539.1,0.161182,80.591183,355.7953,66.156,0.233849,0,0.0,0.0,0.0,"{""NOOP"": 421, ""COMPACT_32KB"": 61, ""PARTITION_REGION"": 10, ""PARTITION_HOUR"": 3, ""COMPACT_128KB"": 1, ""COMPACT_64KB"": 1, ""PARTITION_EVENT_TYPE"": 3}"
2,25102,500,491.6,0.136815,68.407456,366.9588,81.55,0.198947,0,0.0,0.0,0.0,"{""NOOP"": 416, ""COMPACT_64KB"": 3, ""PARTITION_REGION"": 10, ""COMPACT_32KB"": 64, ""PARTITION_HOUR"": 2, ""COMPACT_128KB"": 1, ""PARTITION_EVENT_TYPE"": 3, ""REMOVE_PARTITION"": 1}"
3,25103,500,469.2,0.154458,77.229101,327.5864,70.06,0.234314,0,0.0,0.0,0.0,"{""NOOP"": 401, ""COMPACT_64KB"": 3, ""PARTITION_HOUR"": 2, ""COMPACT_32KB"": 76, ""PARTITION_REGION"": 9, ""REMOVE_PARTITION"": 4, ""COMPACT_128KB"": 1, ""PARTITION_EVENT_TYPE"": 4}"
4,25104,500,503.4,0.122512,61.255898,374.1154,79.766,0.143082,0,0.0,0.0,0.0,"{""NOOP"": 406, ""COMPACT_32KB"": 71, ""PARTITION_REGION"": 11, ""REMOVE_PARTITION"": 7, ""COMPACT_128KB"": 2, ""PARTITION_HOUR"": 1, ""PARTITION_EVENT_TYPE"": 2}"
5,25105,500,465.5,0.129445,64.722647,335.555,72.808,0.148898,0,0.0,0.0,0.0,"{""NOOP"": 411, ""COMPACT_32KB"": 65, ""PARTITION_REGION"": 14, ""PARTITION_HOUR"": 1, ""COMPACT_128KB"": 1, ""COMPACT_64KB"": 1, ""REMOVE_PARTITION"": 4, ""PARTITION_EVENT_TYPE"": 3}"
