episode,env_seed,steps,wall_clock_sec,avg_global_reward,total_global_reward,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,n_updates,compaction_loss,partition_loss,epsilon,action_distribution
1,25401,500,438.4,0.226695,113.347716,253.6054,33.948,0.244038,2,1.306806,349949.4375,0.09,"{""NOOP"": 397, ""COMPACT_32KB"": 21, ""PARTITION_HOUR"": 19, ""COMPACT_128KB"": 17, ""COMPACT_64KB"": 41, ""PARTITION_EVENT_TYPE"": 4, ""REMOVE_PARTITION"": 1}"
2,25402,500,380.8,0.223263,111.631488,208.1093,34.44,0.228894,2,2.953388,224343.1875,0.0576,"{""NOOP"": 400, ""COMPACT_128KB"": 21, ""PARTITION_HOUR"": 14, ""COMPACT_64KB"": 40, ""PARTITION_EVENT_TYPE"": 7, ""COMPACT_32KB"": 16, ""REMOVE_PARTITION"": 1, ""PARTITION_REGION"": 1}"
3,25403,500,396.1,0.229745,114.872676,210.2622,35.78,0.250262,2,1.978135,176153.851562,0.0248,"{""NOOP"": 401, ""COMPACT_32KB"": 6, ""PARTITION_HOUR"": 12, ""COMPACT_128KB"": 19, ""COMPACT_64KB"": 55, ""REMOVE_PARTITION"": 1, ""PARTITION_EVENT_TYPE"": 5, ""PARTITION_REGION"": 1}"
4,25404,500,390.8,0.221422,110.71118,230.7964,36.598,0.225734,3,2.646719,178031.958333,0.02,"{""NOOP"": 402, ""COMPACT_128KB"": 20, ""PARTITION_HOUR"": 36, ""COMPACT_32KB"": 4, ""COMPACT_64KB"": 36, ""PARTITION_EVENT_TYPE"": 2}"
5,25405,500,384.3,0.21764,108.819897,232.3791,34.034,0.211278,2,1.545899,129900.703125,0.02,"{""NOOP"": 408, ""COMPACT_64KB"": 39, ""PARTITION_HOUR"": 22, ""COMPACT_32KB"": 6, ""COMPACT_128KB"": 20, ""REMOVE_PARTITION"": 1, ""PARTITION_REGION"": 1, ""PARTITION_EVENT_TYPE"": 3}"
