episode,env_seed,steps,wall_clock_sec,avg_global_reward,total_global_reward,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,n_updates,compaction_loss,partition_loss,epsilon,action_distribution
1,25301,500,412.7,0.21532,107.659973,215.0283,37.104,0.23517,0,0.0,0.0,0.0,"{""NOOP"": 398, ""COMPACT_32KB"": 42, ""PARTITION_EVENT_TYPE"": 9, ""PARTITION_HOUR"": 5, ""COMPACT_64KB"": 19, ""COMPACT_128KB"": 21, ""PARTITION_REGION"": 3, ""REMOVE_PARTITION"": 3}"
2,25302,500,438.6,0.207594,103.797099,240.5872,36.732,0.215929,0,0.0,0.0,0.0,"{""NOOP"": 397, ""COMPACT_128KB"": 29, ""PARTITION_REGION"": 4, ""COMPACT_32KB"": 34, ""PARTITION_HOUR"": 4, ""COMPACT_64KB"": 23, ""PARTITION_EVENT_TYPE"": 4, ""REMOVE_PARTITION"": 5}"
3,25303,500,418.8,0.187584,93.792226,212.3009,35.156,0.13164,0,0.0,0.0,0.0,"{""NOOP"": 388, ""COMPACT_64KB"": 19, ""REMOVE_PARTITION"": 11, ""PARTITION_REGION"": 6, ""COMPACT_32KB"": 41, ""PARTITION_HOUR"": 5, ""COMPACT_128KB"": 24, ""PARTITION_EVENT_TYPE"": 6}"
4,25304,500,401.6,0.193728,96.863816,207.9041,36.032,0.157701,0,0.0,0.0,0.0,"{""NOOP"": 395, ""COMPACT_32KB"": 41, ""PARTITION_HOUR"": 6, ""COMPACT_64KB"": 16, ""PARTITION_EVENT_TYPE"": 7, ""COMPACT_128KB"": 23, ""REMOVE_PARTITION"": 5, ""PARTITION_REGION"": 7}"
5,25305,500,464.5,0.192403,96.201281,257.1205,36.078,0.148698,0,0.0,0.0,0.0,"{""NOOP"": 403, ""COMPACT_32KB"": 31, ""PARTITION_HOUR"": 5, ""COMPACT_128KB"": 25, ""COMPACT_64KB"": 19, ""PARTITION_EVENT_TYPE"": 3, ""REMOVE_PARTITION"": 9, ""PARTITION_REGION"": 5}"
