epoch,loss,val_critic
1,-0.06482439318343121,0.029006313532590866
2,-0.11428748838165227,0.028110045939683914
3,-0.12120671334731228,0.028344914317131042
4,-0.12426160034887931,0.027313150465488434
5,-0.1292299934772446,0.027632806450128555
6,-0.13559830413364313,0.026273850351572037
7,-0.12953579524422393,0.026482906192541122
8,-0.13893980919109547,0.02574847638607025
9,-0.13128503365442157,0.025916865095496178
10,-0.12754796609720764,0.02538689412176609
11,-0.13931113391128533,0.025640292093157768
12,-0.13597898864570787,0.02524467371404171
13,-0.14632988438996322,0.02604009211063385
14,-0.14590040901127985,0.02518409863114357
15,-0.14468447951709523,0.02522607520222664
16,-0.14960681981242754,0.026107994839549065
17,-0.14518998464679017,0.025691840797662735
18,-0.15026907395461903,0.025192836299538612
19,-0.14345969443264253,0.02542661689221859
20,-0.14026943155947855,0.026013927534222603
21,-0.1562943866421633,0.025428326800465584
22,-0.1452922096256824,0.025629742071032524
23,-0.14919770969187512,0.025655247271060944
24,-0.1537052270518068,0.025625525042414665
25,-0.15669082617387176,0.025751544162631035
26,-0.14796324235880198,0.026249563321471214
27,-0.15641243027194457,0.025890324264764786
28,-0.1660048552953145,0.025556745007634163
29,-0.16075286751284318,0.025334250181913376
30,-0.1553338977289112,0.026253141462802887
31,-0.15614263811970458,0.02617502585053444
32,-0.15092174744452624,0.02555997669696808
33,-0.15369382133597836,0.02587791346013546
34,-0.17146879889290123,0.025938132777810097
35,-0.1538262883310809,0.02625703439116478
36,-0.16986917203073115,0.02701280266046524
37,-0.1554295822758885,0.02610604092478752
38,-0.17070208930903497,0.02570914477109909
39,-0.16923481310882113,0.02651015669107437
40,-0.1609002843992237,0.02657686173915863
41,-0.14992625641581767,0.02624511532485485
42,-0.16696098498890505,0.026133311912417412
43,-0.15754031978876276,0.02638884261250496
44,-0.1559410744949299,0.026366306468844414
45,-0.1653131290941554,0.0263370294123888
46,-0.15882843100082347,0.026862703263759613
47,-0.15740782827796304,0.02679808810353279
48,-0.15607201998286388,0.027095751836895943
49,-0.16097514865481677,0.026957299560308456
50,-0.17364487818935337,0.026899585500359535
51,-0.15998452693662224,0.02703934535384178
52,-0.1677223413853961,0.027365610003471375
53,-0.16031723579063134,0.026567626744508743
54,-0.15725714444895,0.027029583230614662
55,-0.1653223660610178,0.027085695415735245
56,-0.16189374506254406,0.0267154760658741
57,-0.15983903994235923,0.026617692783474922
58,-0.15839984070728808,0.028576549142599106
59,-0.1672692846178132,0.028098322451114655
60,-0.17029666407581637,0.027210140600800514
61,-0.1558677172562217,0.02781207673251629
62,-0.16007212155005512,0.027377746999263763
63,-0.1803707331966828,0.027258744463324547
64,-0.15183859340408268,0.027618076652288437
65,-0.1799921924522256,0.027248667553067207
66,-0.156296208692605,0.027306824922561646
67,-0.16366023389513001,0.027208007872104645
68,-0.1637523142785272,0.02681134082376957
69,-0.17364311798968735,0.027248702943325043
70,-0.1664980349733549,0.02823624201118946
71,-0.1813020786982687,0.027474725618958473
72,-0.17131169353995254,0.027254682034254074
73,-0.16224441167843692,0.02733658067882061
74,-0.16654149845571203,0.027763884514570236
75,-0.1661246784360093,0.027064265683293343
76,-0.16048354973249576,0.027193356305360794
77,-0.1500367730143754,0.027812298387289047
78,-0.16484548710286617,0.027043089270591736
79,-0.16725867564844735,0.02887297049164772
80,-0.16182090826880405,0.028040811419487
81,-0.16547693377908537,0.02759510837495327
82,-0.15776425564442487,0.02785544842481613
83,-0.15756507349364898,0.02794913575053215
84,-0.17904787883162498,0.028505166992545128
85,-0.1746066622709965,0.0277126245200634
86,-0.16819899457999887,0.027744460850954056
87,-0.17169880116467967,0.027510665357112885
88,-0.16479637498474298,0.02783534675836563
89,-0.1684012900599662,0.02780449390411377
90,-0.15758524287272901,0.028613578528165817
91,-0.1660447690690703,0.02748042903840542
92,-0.1613119463162387,0.027690483257174492
93,-0.16554235187633073,0.027990952134132385
94,-0.16795024210039308,0.028309375047683716
95,-0.16158968867624507,0.02819502353668213
96,-0.16808615422205014,0.027766382321715355
97,-0.15975016234990427,0.02791750803589821
98,-0.16794012489673846,0.028603537008166313
99,-0.17108438489958644,0.027826404199004173
100,-0.1709835356210961,0.027667446061968803
101,-0.17484269050114296,0.027653025463223457
102,-0.16605469299589887,0.02778480015695095
103,-0.17021803459262147,0.027693135663866997
104,-0.16713662423631725,0.02758571319282055
105,-0.17076295378672726,0.027461476624011993
106,-0.17579898051917553,0.027619270607829094
107,-0.17573580573148587,0.02772471494972706
108,-0.1659118228537195,0.02789580635726452
109,-0.16780926443307714,0.02803174965083599
110,-0.1637595222769853,0.027657222002744675
111,-0.16607946571072235,0.02744579128921032
112,-0.1793718535781783,0.02727813646197319
113,-0.15867968900677035,0.0273915845900774
114,-0.1704451219890924,0.0274722371250391
115,-0.15698418900480166,0.027360541746020317
116,-0.1729339608539115,0.028095383197069168
117,-0.16991282221587264,0.027834473177790642
118,-0.15968785670531147,0.02770601585507393
119,-0.1669865194160272,0.027692852541804314
120,-0.17166868783533573,0.028609681874513626
121,-0.16578703729764505,0.027647459879517555
122,-0.1761972979258965,0.027669651433825493
123,-0.16779458958326893,0.02798549085855484
124,-0.16955108436591484,0.027491379529237747
125,-0.16827371511060527,0.027437960729002953
126,-0.16313120114671834,0.02713141217827797
127,-0.1640276999815422,0.02719935216009617
128,-0.1693128071287099,0.027571817860007286
129,-0.15895485176759608,0.027274558320641518
130,-0.17164140011129134,0.02715642936527729
131,-0.16718545972424395,0.027359792962670326
132,-0.16356307826936245,0.026973390951752663
133,-0.15979376670849674,0.02730504237115383
134,-0.16461842783781536,0.027723394334316254
135,-0.1607708608841195,0.027963966131210327
136,-0.1881096574532635,0.027380481362342834
137,-0.17176506268408367,0.027366528287529945
138,-0.16999752364833565,0.02779623679816723
139,-0.17693930280887904,0.027378367260098457
140,-0.1748324133839239,0.0274684838950634
141,-0.16266239927533796,0.027965199202299118
142,-0.16548996046185493,0.02768629789352417
143,-0.16576329867958145,0.027140600606799126
144,-0.17516595804516008,0.027820302173495293
145,-0.1654684881077093,0.02765442617237568
146,-0.16814287620432236,0.027868563309311867
147,-0.1672726827673614,0.027057906612753868
148,-0.16963446017026024,0.029409121721982956
149,-0.1750575425925062,0.027726011350750923
150,-0.1650102835641626,0.027312474325299263
