epoch,loss,val_critic
1,81.40861769645444,107.576416015625
2,53.87362086388372,83.7579345703125
3,44.24185227322322,69.9443130493164
4,38.66617034583963,63.317848205566406
5,35.20282190589494,59.64753723144531
6,32.02872070189445,52.52465057373047
7,29.329707279000232,46.874855041503906
8,25.8299730823886,37.92512512207031
9,22.764154967441353,32.284393310546875
10,19.76450630926317,25.322891235351562
11,16.671710311725576,21.537466049194336
12,15.04753311475118,20.10840606689453
13,13.902495394470872,19.030942916870117
14,13.348930430668657,17.382373809814453
15,12.36384536886728,17.338356018066406
16,12.163382422539495,15.759270668029785
17,11.498169455476987,13.85766315460205
18,11.080880841901225,13.901848793029785
19,10.675936911695747,13.48403263092041
20,10.075682893876106,12.4343900680542
21,9.855211073352445,14.50851821899414
22,9.987957569860644,14.244996070861816
23,9.291896248376498,12.52752685546875
24,9.078101183778497,12.926188468933105
25,8.879061388713057,12.882609367370605
26,8.476024475148929,11.836770057678223
27,8.368585044337857,12.697415351867676
28,8.24695416676101,10.666929244995117
29,7.837774730497791,9.939000129699707
30,7.694856610349429,9.845525741577148
31,7.530358815705904,9.033517837524414
32,7.238959430366434,8.98070240020752
33,7.174796712013983,9.148937225341797
34,7.174970716558477,9.33102035522461
35,6.8645247156902025,8.241504669189453
36,6.57910422612262,8.803306579589844
37,6.52461697337448,8.418923377990723
38,6.281624876042848,7.46994686126709
39,6.070022400989328,7.662264823913574
40,6.142764509365123,7.352203845977783
41,5.771752383119317,7.4937744140625
42,5.7483456955161145,8.178975105285645
43,5.630920631911165,8.47768497467041
44,5.811458687628469,7.312480449676514
45,5.773266100114392,7.887777328491211
46,5.439916028771349,7.601556301116943
47,5.272843137864144,6.819402694702148
48,5.188852412085379,8.115836143493652
49,4.96207877256537,6.784913063049316
50,4.993291148575404,6.844189643859863
51,4.970019496897216,7.730535507202148
52,4.869129480854157,6.593047618865967
53,4.711136842286715,6.043406009674072
54,4.951644253987138,7.2363786697387695
55,4.766378298882516,6.39733362197876
56,4.672937640579798,6.133217811584473
57,4.4900165738597995,6.547568321228027
58,4.585497485053155,6.390040397644043
59,4.342696955127101,6.822282314300537
60,4.425794664890535,5.638689994812012
61,4.496203953860908,6.627827167510986
62,4.073389435327181,5.589250564575195
63,4.306902950168938,6.408324241638184
64,4.258744805089889,6.59621524810791
65,3.9217919245842965,6.49251651763916
66,4.11213796241309,5.590845108032227
67,4.188113180539942,8.230398178100586
68,3.893656772951926,4.779333591461182
69,3.7012316167995496,4.9129719734191895
70,3.685061606668657,4.962316036224365
71,3.705702075394251,5.87479829788208
72,3.615867321209241,5.3000922203063965
73,3.5341370624880635,5.234870433807373
74,3.3962596488255326,4.891625881195068
75,3.5062525560778957,4.541588306427002
76,3.4527790982236146,5.369170188903809
77,3.4556394780194886,8.793254852294922
78,3.7362190299136664,6.323566913604736
79,3.3460717963916,5.275660514831543
80,3.2126376039238385,4.565243721008301
81,3.2427318884480383,5.221053123474121
82,3.423681183527875,4.889915466308594
83,3.170402883201517,5.105170249938965
84,3.114749022709426,4.757906436920166
85,3.250151544488886,4.513772964477539
86,3.0614638155506504,4.317251682281494
87,3.1095004017635057,4.209778308868408
88,2.93873344954624,4.817727565765381
89,2.8904619428419296,5.714940547943115
90,2.946890546429542,4.114806652069092
91,3.1975408472040647,4.296019554138184
92,2.918658848090838,4.462398529052734
93,3.007446919077186,4.140264987945557
94,2.909330463537606,3.8069992065429688
95,2.8662347255214566,4.066621780395508
96,2.849936350699394,3.6634457111358643
97,2.7381153837327035,3.821049213409424
98,2.6500707880784105,3.5290145874023438
99,2.7988880180543467,4.470003128051758
100,2.7529381205958705,4.217726707458496
101,2.6207585552687287,4.273695468902588
102,2.8423831770496983,3.988224506378174
103,2.7050944201407896,3.6812052726745605
104,2.610765266803003,3.4350547790527344
105,2.577020035315585,4.323836803436279
106,2.6029903186905767,3.6093857288360596
107,2.61271809762524,3.492450475692749
108,2.4336155223590072,3.6970558166503906
109,2.437398288198697,3.5070927143096924
110,2.4562359436224868,4.2573137283325195
111,2.6762852691194063,3.864365339279175
112,2.5278567008433805,3.546600103378296
113,2.458721871017128,3.567288875579834
114,2.503263205610296,3.1817526817321777
115,2.298564535635774,3.863874912261963
116,2.4359379984358305,3.952702760696411
117,2.326251071627422,3.3331940174102783
118,2.1988655399250727,3.1069161891937256
119,2.2110306127097017,3.642216205596924
120,2.3056356439026455,3.5788965225219727
121,2.3108790689899075,3.277500867843628
122,2.191105931356389,3.1658031940460205
123,2.1335127084485945,3.0070507526397705
124,2.137625813804647,3.2875325679779053
125,2.0764314272711353,3.078617572784424
126,2.1448369083865995,2.995706796646118
127,2.162937628966506,3.430586576461792
128,2.2130025102887103,3.417677640914917
129,2.2082370743956616,2.67502760887146
130,2.2286666823971655,5.335275173187256
131,2.3270270619341122,2.9982266426086426
132,2.1360564129326933,2.962143898010254
133,2.0923871064698822,3.2647457122802734
134,2.189791528768437,3.1649208068847656
135,2.0831227937052326,3.298171043395996
136,2.066497585786286,2.8564815521240234
137,1.9831760419953255,2.69708251953125
138,2.106228207708687,3.5919013023376465
139,2.042300008637931,2.615919589996338
140,2.03069695125344,3.446108341217041
141,2.1175217676547264,3.114542007446289
142,1.9226784283115017,2.9644863605499268
143,2.069824786275946,2.7926502227783203
144,1.9719587237604204,3.2993648052215576
145,1.852967869209987,3.2668187618255615
146,1.8142802426891942,2.8548638820648193
147,1.933627014198611,3.0498929023742676
148,2.0138782820393963,2.8404383659362793
149,2.051744160793161,3.2380030155181885
150,1.955423830978332,2.933885335922241
