epoch,loss
1,0.7276882521617107
2,0.34081755100916594
3,0.24259504943321913
4,0.221791467605493
5,0.21791452112106177
6,0.24456394167664725
7,0.22929118459041303
8,0.25813357570232487
9,0.24124572502496916
10,0.27375780523587495
11,0.31268733453292114
12,0.2990657581159702
13,0.3035527582351978
14,0.32193812326743054
15,0.3423088760330127
16,0.3265356224698898
17,0.4001885069868503
18,0.3814107338205362
19,0.4021891489242896
20,0.43460316268297344
21,0.44279209390664714
22,0.4465084903133221
23,0.4551153748463362
24,0.4531283945991443
25,0.47638925718955505
26,0.48906634958126605
27,0.4953344559822327
28,0.5335442954913164
29,0.5121113699980271
30,0.6370987636156571
31,0.6193063312616104
32,0.6059138398521986
33,0.6105563871753521
34,0.6069302535974063
35,0.6868585772239245
36,0.6190140411639825
37,0.6646577209616319
38,0.650094849558977
39,0.5990570128346101
40,0.7922295393087925
41,0.6836582061189872
42,0.6862081929277151
43,0.7650936796114995
44,0.8234517058500876
45,0.8098469789211566
46,0.813832258948913
47,0.8409739709817446
48,0.8346630659623023
49,0.7991151312987009
50,0.7920425136884054
51,0.9000111967325211
52,0.8618327795695035
53,0.8845978791897113
54,1.062786958538569
55,0.9455695553467824
56,0.9123218009869257
57,0.7863780325039839
58,0.8888615717490514
59,0.9216289848853381
60,1.0245066774197114
61,1.101253669613447
62,0.8554620907092706
63,1.0849586545656889
64,1.1720053740800955
65,1.0432441788606155
66,1.114762361615132
67,1.3452096466834729
68,1.0828473128569431
69,1.1415147609435594
70,1.0476170476430502
71,1.1853838830422132
72,1.1873379254188292
73,1.0327807657229595
74,1.2914494348642154
75,1.1857808316365266
76,1.2398570871505983
77,1.1557666143545737
78,1.0918612671204102
79,1.2449729327972119
80,1.3892528548454628
81,1.4345049177988982
82,1.3112522287246509
83,1.3572020759949317
84,1.2107886198239448
85,1.3006470837654212
86,1.2989911605150273
87,1.3839715887338688
88,1.284793653549292
89,1.2407558843111381
90,1.3336300009336226
91,1.336096588235635
92,1.400634697614572
93,1.383215872141031
94,1.2848341434429853
95,1.5003797182670007
96,1.396238672427642
97,1.4342244832943647
98,1.4925324702874208
99,1.3846895045194871
100,1.5691184416795387
101,1.4934894740581512
102,1.6021242615504143
103,1.5329303810229669
104,1.4177056917777429
105,1.717490635621242
106,1.6699068240630321
107,1.768856168557436
108,1.7099677316653423
109,1.6003255928174043
110,1.4077032384199974
111,1.5844324972385015
112,1.6986610736602392
113,1.9233821049714699
114,1.7581704151936066
115,1.7388917291775727
116,2.156810109431927
117,1.8845851543622139
118,1.7060951857994764
119,1.7742889584639134
120,1.8646623217142546
121,1.8611869918994415
122,1.8525315790604322
123,1.9076220737053797
124,1.7068734161364727
125,1.7079282578749535
126,1.824938830656883
127,1.8474365419302232
128,1.9315965657050793
129,1.6587531910492823
130,1.7390508078611815
131,2.040241626592783
132,1.7600415272590442
133,1.8780209880608778
134,2.082783233660918
135,1.9495647786519466
136,1.8569171543304737
137,2.0655053586531906
138,1.855570761821209
139,2.050641132470889
140,2.0248277615278196
141,1.9582454096048305
142,1.9687931415362236
143,1.9864620574009724
144,2.30808862661704
145,2.274274852795479
146,2.0941796875916996
147,2.333348404138516
148,2.1651992538036446
149,2.2864375901527896
150,2.3686348566642175
