epoch,loss,val_critic
1,91.41397693593015,87.58344268798828
2,43.524453583584034,74.48807525634766
3,39.40472598742413,70.56229400634766
4,36.638665619716846,64.72911834716797
5,34.097991779286374,60.083858489990234
6,31.59904863501108,56.275821685791016
7,29.50912891921177,52.52366638183594
8,27.532945253515756,49.48365783691406
9,25.200686362481886,45.6205940246582
10,23.219900326062273,41.70214080810547
11,21.037124808116626,37.68959045410156
12,18.910151943083733,34.04676818847656
13,17.196497435210855,31.618913650512695
14,16.158082213453067,29.0584774017334
15,15.008620938947123,27.747068405151367
16,14.102976809265794,27.155149459838867
17,13.305713053672545,26.368181228637695
18,12.657676660886375,24.568471908569336
19,12.403816356453845,23.578678131103516
20,11.8890655989288,22.78194236755371
21,11.425849740223217,22.45561408996582
22,11.06957124381937,21.985301971435547
23,10.61645245295699,20.73183250427246
24,10.378954118297946,20.139720916748047
25,9.920868453159127,20.2962646484375
26,9.89279306575816,19.444501876831055
27,9.458575894755702,18.651782989501953
28,9.224653372200587,19.148075103759766
29,9.16863662965836,18.108299255371094
30,8.848589271627446,18.303619384765625
31,8.63892254778134,16.910356521606445
32,8.453229868283836,16.835784912109375
33,8.24727108658001,16.979812622070312
34,8.138039588928223,15.872038841247559
35,7.833492632835142,16.58770751953125
36,7.7947148917823705,15.571060180664062
37,7.516356596382716,14.84908676147461
38,7.661726003052086,15.029465675354004
39,7.286843279356598,14.667218208312988
40,7.155926822334208,14.772107124328613
41,7.215064438440466,13.980107307434082
42,6.927721110723352,14.2335786819458
43,6.619286083406018,13.764650344848633
44,6.541187201776812,14.342924118041992
45,6.5615510991824575,13.086127281188965
46,6.392541403411537,13.167976379394531
47,6.170771314251807,13.501740455627441
48,6.082372647459789,13.013031959533691
49,6.084909439086914,12.426677703857422
50,5.810642168086062,12.160175323486328
51,5.709396839141846,11.851130485534668
52,5.691517947822489,12.262184143066406
53,5.704330364863078,13.82005786895752
54,5.597984875402143,11.677495002746582
55,5.424652194464079,12.134889602661133
56,5.259842218891267,11.988548278808594
57,5.336947833338091,12.703320503234863
58,5.0433354326473765,11.829130172729492
59,5.237486718803324,11.127058982849121
60,5.090567883624826,11.098454475402832
61,4.88899278384383,10.841858863830566
62,4.8317330191212315,10.851848602294922
63,4.7902979568768576,10.840239524841309
64,4.7037324982304725,10.711297035217285
65,4.60292854873083,10.307829856872559
66,4.562259756108766,10.642816543579102
67,4.542085186127694,10.763916015625
68,4.480775771602508,9.850057601928711
69,4.383397422811036,10.430634498596191
70,4.269515669474038,10.300261497497559
71,4.2932501351961525,10.012157440185547
72,4.343226819910029,9.451980590820312
73,4.228120521832538,9.954779624938965
74,4.182167881278581,11.981588363647461
75,4.1272841243333716,9.619404792785645
76,4.124433350819413,9.793344497680664
77,4.090577028130972,9.393385887145996
78,4.0045898345208935,9.594587326049805
79,4.022567459332046,9.316641807556152
80,3.991675529428708,9.3572416305542
81,4.031379235688076,11.246862411499023
82,3.9390507154567267,9.051148414611816
83,3.807994234946466,8.73740291595459
84,3.786336293784521,9.152146339416504
85,3.684994439924917,8.717996597290039
86,3.6598546146064677,8.673554420471191
87,3.606464989723698,8.579806327819824
88,3.602696088052565,8.342331886291504
89,3.755667007097634,8.404346466064453
90,3.535627188221101,8.485132217407227
91,3.519966615143643,8.420732498168945
92,3.572134628090807,8.36205768585205
93,3.4801085084997196,9.30630874633789
94,3.4466820173366095,8.402076721191406
95,3.5738265847647064,8.286688804626465
96,3.414933685333498,8.380472183227539
97,3.5283169490034862,7.9396467208862305
98,3.3529128477137577,8.026324272155762
99,3.364077880818357,8.129847526550293
100,3.2804130572144703,8.166156768798828
101,3.3501679115397955,8.376888275146484
102,3.16989630012102,7.989231586456299
103,3.1439998598508936,7.893463611602783
104,3.1803600903480285,7.8074421882629395
105,3.2168672277081396,7.675316333770752
106,3.1050291304947226,7.951788425445557
107,3.0917626875703053,7.650413990020752
108,3.1102383893023253,7.607024669647217
109,3.049730605976556,7.820616722106934
110,3.06827941889404,7.886757850646973
111,2.98599366346995,7.557941913604736
112,3.0403976222520233,8.09688949584961
113,3.0654448334888746,7.551163673400879
114,2.9154785422868628,7.727652549743652
115,2.853753346268849,7.45581579208374
116,2.8046854606238742,7.61216402053833
117,2.8950319264524724,7.643585205078125
118,3.0391338922644175,7.953145503997803
119,2.7189595378855222,7.233226299285889
120,2.6908126992564045,7.936150550842285
121,2.7604441629943026,7.204545021057129
122,2.9486766361421153,7.282500743865967
123,2.725311417733469,7.36928129196167
124,2.7197987507748347,7.277090549468994
125,2.7546099872999292,7.2554473876953125
126,2.751572524347613,7.358095169067383
127,2.607137910781368,7.123326778411865
128,2.764199797825147,7.233091831207275
129,2.6050742774881344,7.0957560539245605
130,2.6188905880015385,6.774531841278076
131,2.6221315642838836,6.633485794067383
132,2.6401736646570186,7.783958911895752
133,2.670832472462808,7.033885478973389
134,2.4884349812743483,6.712400436401367
135,2.5631850688688216,7.48629093170166
136,2.519931290739326,6.802781105041504
137,2.5164845182049658,6.675299644470215
138,2.4929255029206634,6.9271559715271
139,2.4407154052488265,6.925106048583984
140,2.3594742154562347,6.665160655975342
141,2.4120015713476364,7.001787185668945
142,2.4084455428584928,7.686018943786621
143,2.397481838862101,7.242539882659912
144,2.3931063567438433,6.42410945892334
145,2.303465493263737,6.888785362243652
146,2.404776910299896,6.68015193939209
147,2.311335139377143,6.9419050216674805
148,2.2975695517755326,7.75156831741333
149,2.4353480755641894,6.426424980163574
150,2.3595543394806566,6.6986541748046875
