episode,env_seed,steps,wall_clock_sec,avg_global_reward,total_global_reward,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,n_updates,compaction_loss,partition_loss,epsilon,action_distribution
1,25301,500,413.5,0.194381,97.190488,242.5625,46.524,0.22156,0,0.0,0.0,0.0,"{""NOOP"": 390, ""COMPACT_64KB"": 52, ""PARTITION_EVENT_TYPE"": 3, ""COMPACT_32KB"": 36, ""REMOVE_PARTITION"": 6, ""PARTITION_REGION"": 5, ""PARTITION_HOUR"": 8}"
2,25302,500,442.1,0.190249,95.124618,275.1632,47.794,0.205536,0,0.0,0.0,0.0,"{""NOOP"": 393, ""COMPACT_64KB"": 51, ""PARTITION_REGION"": 6, ""COMPACT_32KB"": 34, ""COMPACT_128KB"": 1, ""REMOVE_PARTITION"": 9, ""PARTITION_HOUR"": 5, ""PARTITION_EVENT_TYPE"": 1}"
3,25303,500,438.8,0.211976,105.987896,231.0396,40.582,0.241952,0,0.0,0.0,0.0,"{""NOOP"": 398, ""COMPACT_64KB"": 53, ""REMOVE_PARTITION"": 3, ""PARTITION_REGION"": 7, ""COMPACT_32KB"": 30, ""PARTITION_HOUR"": 5, ""COMPACT_128KB"": 2, ""PARTITION_EVENT_TYPE"": 2}"
4,25304,500,414.3,0.198974,99.487079,232.694,43.53,0.220812,0,0.0,0.0,0.0,"{""NOOP"": 390, ""COMPACT_32KB"": 39, ""PARTITION_HOUR"": 4, ""COMPACT_64KB"": 50, ""PARTITION_REGION"": 11, ""COMPACT_128KB"": 1, ""REMOVE_PARTITION"": 4, ""PARTITION_EVENT_TYPE"": 1}"
5,25305,500,413.5,0.208808,104.403916,256.6594,45.454,0.258442,0,0.0,0.0,0.0,"{""NOOP"": 402, ""COMPACT_64KB"": 52, ""PARTITION_HOUR"": 4, ""PARTITION_REGION"": 7, ""COMPACT_32KB"": 28, ""REMOVE_PARTITION"": 5, ""PARTITION_EVENT_TYPE"": 1, ""COMPACT_128KB"": 1}"
