epoch,loss
1,0.7157808341542069
2,0.29371565686804907
3,0.21488654986023903
4,0.2005271366512289
5,0.19893950535630694
6,0.239950458005983
7,0.2831510323650983
8,0.3077312025944797
9,0.30344205380094297
10,0.29470467270941153
11,0.37850268709720397
12,0.3500340649363946
13,0.3972146680616603
14,0.3267216139606067
15,0.34629251344167455
16,0.2639142511298462
17,0.3060360560003592
18,0.2194230938140227
19,0.22047364384848245
20,0.24841901196204885
21,0.242708331240075
22,0.27154432145916685
23,0.291100267244845
24,0.2687069941692206
25,0.28481151049538533
26,0.24596119018233553
27,0.2768986139218418
28,0.18995141283589967
29,0.23556350179168642
30,0.24840996262370324
31,0.25448763674619246
32,0.2581793690214352
33,0.21785431940640723
34,0.24167791510723075
35,0.2707775773822653
36,0.25718888229861553
37,0.22571739326326215
38,0.22616509557226483
39,0.22055523584083636
40,0.24770048656025712
41,0.2085253597826374
42,0.2926423480088005
43,0.21950924198846428
44,0.1907509810918448
45,0.23896752115415068
46,0.20188184838970097
47,0.2337069987718548
48,0.31053082432065693
49,0.22675031009225213
50,0.24473091769887476
51,0.19702714898300414
52,0.19484866505526766
53,0.2131630323675214
54,0.2183008128967212
55,0.2030908288244082
56,0.24632761403158002
57,0.24101669322319177
58,0.22448588166461916
59,0.19884465828689993
60,0.20035263512055485
61,0.23056290017402903
62,0.20145601129197344
63,0.13995227221475573
64,0.20252602741274298
65,0.23516320148292852
66,0.2147965439196144
67,0.21667631863787465
68,0.23004478394833147
69,0.17711572816633447
70,0.15858504214153
71,0.2143557518340495
72,0.20540397872730176
73,0.2266613312673812
74,0.20112450139559046
75,0.21434681832182165
76,0.18888951062547918
77,0.22928916562196552
78,0.18002931842086267
79,0.1273564480397166
80,0.17369637045325065
81,0.18836312874087266
82,0.2082506141112167
83,0.1881471640829529
84,0.28885337189600174
85,0.20363640887852835
86,0.18053273083071927
87,0.20365272705652276
88,0.2344449634606741
89,0.1236188921089075
90,0.3003556891819652
91,0.19385014204498457
92,0.25221909869614306
93,0.21389322965500915
94,0.19818122757180612
95,0.15961586836041236
96,0.2166628682111599
97,0.21432980332447557
98,0.22629376052289593
99,0.21703858531023168
100,0.20175314918920703
101,0.23881305252410928
102,0.20093884851251329
103,0.191471184964995
104,0.14883103613190504
105,0.1428836758381554
106,0.12703266310296496
107,0.23200264548388672
108,0.2167427096021723
109,0.14972005889047774
110,0.1803306438104839
111,0.22902153622435065
112,0.18533865048797155
113,0.2038254125081763
114,0.169781864354653
115,0.19645421395116314
116,0.13156189811320937
117,0.20581598623598718
118,0.14558766810793658
119,0.16956962160385994
120,0.2047776256744959
121,0.15020507678617628
122,0.10308853006560584
123,0.1450859188501324
124,0.19010548312597128
125,0.16279090178788316
126,0.1660440480336547
127,0.1392601706961892
128,0.14758343359797585
129,0.1508471507351009
130,0.16855242327615924
131,0.20009731737022496
132,0.20646340057862048
133,0.18483205626205523
134,0.2007888780564678
135,0.1786421147004074
136,0.15810889349680166
137,0.10862228477715838
138,0.15631368277328356
139,0.13496850797792478
140,0.1531818868706421
141,0.12251304312400063
142,0.12141372424987507
143,0.09833180638296264
144,0.14648185883249557
145,0.16371068706241798
146,0.12560489629300273
147,0.22621048445224154
148,0.22245631064763483
149,0.12524096481502056
150,0.17812527482378848
