epoch,loss
1,-0.035784740966779215
2,-0.21756061635635518
3,-0.171652945931311
4,-0.1656833760164402
5,-0.19453187617990705
6,-0.16722267231455556
7,-0.15416654088982829
8,-0.22718339606567664
9,-0.2096882592196818
10,-0.22002427831844049
11,-0.20412658706859307
12,-0.2255475620428721
13,-0.22199716970876412
14,-0.2257797141317968
15,-0.18929603944222131
16,-0.22981300480939723
17,-0.21604366214187057
18,-0.2147802382155701
19,-0.19354174037774405
20,-0.1636809966078511
21,-0.16550822335260887
22,-0.14491208946263348
23,-0.16716978229858256
24,-0.19253611509446744
25,-0.17304405818382898
26,-0.1776939611192103
27,-0.23324010410794505
28,-0.21276974346902636
29,-0.1793262525289147
30,-0.20742885520060858
31,-0.18285940835873285
32,-0.19554478951074458
33,-0.2018514601168809
34,-0.20520064565870497
35,-0.18036111720182277
36,-0.1821316698635066
37,-0.19509766885527857
38,-0.23600103347389786
39,-0.21632258318088673
40,-0.20424433907976858
41,-0.20664811327501578
42,-0.26646360920535195
43,-0.2549364163919731
44,-0.21068113738739933
45,-0.27841488520304364
46,-0.2099610376689169
47,-0.25424637976619935
48,-0.22723122906905632
49,-0.24844658623139063
50,-0.2428438365459442
51,-0.23950480862900062
52,-0.20472128523720634
53,-0.2400401841711115
54,-0.2376091676177802
55,-0.20482177894424508
56,-0.22148625911385925
57,-0.26472848267466936
58,-0.20019222050905228
59,-0.20818923275779794
60,-0.2626174702136605
61,-0.21059104800224304
62,-0.21511088891161811
63,-0.21323959363831413
64,-0.2034958761047434
65,-0.21740741586243664
66,-0.2773007913320153
67,-0.2639845692449146
68,-0.22796440952354008
69,-0.22845569860052178
70,-0.20313406183763785
71,-0.20899327347675958
72,-0.2434280785145583
73,-0.19790913771699975
74,-0.2497450171245469
75,-0.2735407893304472
76,-0.2301503273623961
77,-0.26577285953142027
78,-0.262836677884614
79,-0.27236036128467983
80,-0.23303526557154125
81,-0.2976897814207607
82,-0.24387249212574075
83,-0.26256046775314545
84,-0.2583847614350142
85,-0.28735138282731726
86,-0.21892583673750912
87,-0.22778639390512748
88,-0.28734099754580744
89,-0.2085235232004413
90,-0.247174142687409
91,-0.22555531478590435
92,-0.24060644926848235
93,-0.26265211982859504
94,-0.2447442434452198
95,-0.26606488614170637
96,-0.27121796238201634
97,-0.2776801909009616
98,-0.272704414471432
99,-0.25367081606829606
100,-0.24432572308513853
101,-0.2243548474378056
102,-0.22671041665253816
103,-0.17061686074292218
104,-0.2182995080947876
105,-0.22418941529812636
106,-0.24769759895624938
107,-0.19851520629944625
108,-0.290076711387546
109,-0.2521684636120443
110,-0.28253178077715413
111,-0.24316851380798551
112,-0.2599529687453199
113,-0.22904331706188344
114,-0.23185674763388103
115,-0.21017588371479953
116,-0.2661561229162746
117,-0.2321513753246378
118,-0.2058865455565629
119,-0.22477478975499118
120,-0.23726114796267617
121,-0.20964853493151842
122,-0.24576841487928672
123,-0.23960427112049526
124,-0.23060958473770707
125,-0.22960204079195304
126,-0.2826595601660234
127,-0.23613479374735444
128,-0.25363179158281396
129,-0.2566857627696461
130,-0.2539637248825144
131,-0.19350226664984668
132,-0.24068143632676867
133,-0.24571600280426167
134,-0.2568044662475586
135,-0.18390842140824706
136,-0.19261042525370917
137,-0.2462828493228665
138,-0.18576610778216962
139,-0.2420035868331238
140,-0.23856498356218692
141,-0.27254840290104904
142,-0.22689040391533463
143,-0.26001137163903976
144,-0.24444045347196083
145,-0.2294328717721833
146,-0.3021903062860171
147,-0.20874287519190046
148,-0.2028467649662936
149,-0.28737931560587
150,-0.24799850113965846
151,-0.2892176889710956
152,-0.20804614656501347
153,-0.21833024615490879
154,-0.21895864329956197
155,-0.2887432818059568
156,-0.2246405945883857
157,-0.2615075605335059
158,-0.24829494566829116
159,-0.21621861088055153
160,-0.2931212666961882
161,-0.2379401003321012
162,-0.21663070773636853
163,-0.2287436839607027
164,-0.24534601442239903
165,-0.20427770222778674
166,-0.22621380703316796
167,-0.24420473917766852
168,-0.2570672255975229
169,-0.25040212328787204
170,-0.27859574721919167
171,-0.23592232002152336
172,-0.25077795264897523
173,-0.2576582798803294
174,-0.2884580181152732
175,-0.24035516132911047
176,-0.27356935209698147
177,-0.2622261350905454
178,-0.2931509307689137
179,-0.23029110111572124
180,-0.2245912424944065
181,-0.24873921992602172
182,-0.19455704010195202
183,-0.224728360220238
184,-0.27962395879957413
185,-0.2546107197801272
186,-0.24928028191681262
187,-0.27070048120286727
188,-0.23391707683051075
189,-0.23823770273614814
190,-0.2712153000412164
191,-0.2881988378034698
192,-0.24420062949260077
193,-0.21801045923321336
194,-0.27592273111696597
195,-0.25761284623984937
196,-0.2734260978522124
197,-0.24061965528461668
198,-0.25664318325342955
199,-0.25503590923768504
200,-0.26751343961115237
