env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
55501,500,500.6,500,0.1142,57.1216,"{""NOOP"": 364, ""COMPACT_32KB"": 75, ""PARTITION_EVENT_TYPE"": 8, ""REMOVE_PARTITION"": 46, ""PARTITION_REGION"": 2, ""COMPACT_64KB"": 5}",344.794243,63.952,0.080408,0.516627,1
