env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
11004,1000,1380.8,1000,0.2172,217.1814,"{""NOOP"": 800, ""COMPACT_32KB"": 154, ""PARTITION_HOUR"": 8, ""COMPACT_128KB"": 28, ""PARTITION_EVENT_TYPE"": 4, ""PARTITION_REGION"": 6}",503.475787,89.536,0.303178,0.770405,1
