env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
11003,1000,1245.9,1000,0.1242,124.232,"{""NOOP"": 824, ""COMPACT_64KB"": 128, ""COMPACT_32KB"": 48}",547.398097,89.734,0.0,0.720057,1
