env_seed,steps,wall_clock_sec,count,avg_global_reward,total_global_reward,action_distribution,avg_latency_ms,avg_file_count,avg_partition_pruning_ratio,avg_block_utilization,episode
55201,500,450.4,500,0.1847,92.3362,"{""NOOP"": 388, ""COMPACT_64KB"": 106, ""PARTITION_HOUR"": 2, ""PARTITION_REGION"": 2, ""PARTITION_EVENT_TYPE"": 2}",273.613339,49.866,0.207819,0.662618,1
